"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"110","Harvard",12,15,0.444,-6.73,-4.47,1813,1874,0.967449306296692,NA,0.516
"111","Hawaii",16,13,0.552,4.07,1.86,1990,1926,1.03322949117342,NA,0.514
"112","High Point",13,18,0.419,-7.69,-7.39,2310,2206,1.04714415231188,NA,0.519
"113","Hofstra",21,9,0.7,2.74,-2.53,2157,1982,1.0882946518668,NA,0.54
"114","Holy Cross",25,7,0.781,5.88,-4.21,2140,1817,1.17776554760594,NA,0.526
"115","Houston",18,14,0.563,4.64,3.92,2226,2203,1.01044030867,NA,0.498
"116","Howard",5,23,0.179,-20.49,-9.83,1792,2065,0.867796610169492,NA,0.469
"117","Idaho State",9,18,0.333,-14.85,-5.89,1776,1893,0.938193343898574,NA,0.508
"118","Idaho",8,22,0.267,-6.94,-1.54,1856,1979,0.937847397675594,NA,0.482
"119","Illinois-Chicago",15,14,0.517,1.13,1.09,2035,1994,1.02056168505517,NA,0.517
"120","Illinois State",17,13,0.567,3.58,3.34,2003,1961,1.02141764405915,NA,0.546
"121","Illinois",37,2,0.949,24.1,8.47,3002,2382,1.26028547439127,NA,0.585
"122","Indiana State",11,20,0.355,0.6,4.44,1890,2009,0.940766550522648,NA,0.491
"123","Indiana",15,14,0.517,10.18,10.01,1850,1845,1.00271002710027,NA,0.525
"124","Iona",15,16,0.484,-3.11,-3.43,2221,2211,1.00452284034374,NA,0.531
"125","Iowa State",19,12,0.613,11.37,8.4,2112,2005,1.05336658354115,NA,0.504
"126","Iowa",21,12,0.636,14.97,9.34,2407,2221,1.08374606033318,NA,0.551
"127","IPFW",7,22,0.241,-11.58,-1.78,1789,2046,0.874389051808407,NA,0.5
"128","IUPUI",16,13,0.552,-0.53,-2.12,2068,1991,1.03867403314917,NA,0.54
"129","Jackson State",15,17,0.469,-15.63,-10.75,2058,2196,0.937158469945355,NA,0.461
"130","Jacksonville State",7,22,0.241,-12.85,-4.93,2013,2178,0.924242424242424,NA,0.54
"131","Jacksonville",16,13,0.552,-13.98,-9.5,2049,2159,0.949050486336267,NA,0.536
"132","James Madison",6,22,0.214,-14.41,-2.22,1695,2022,0.838278931750742,NA,0.492
"133","Kansas State",17,12,0.586,9.98,7.72,2003,1911,1.04814233385662,NA,0.525
"134","Kansas",23,7,0.767,20.68,10.85,2251,1956,1.15081799591002,NA,0.565
"135","Kent State",20,13,0.606,5.43,2.75,2322,2209,1.05115436849253,NA,0.537
"136","Kentucky",28,6,0.824,19.16,8.1,2503,2127,1.17677480018806,NA,0.548
"137","La Salle",10,19,0.345,-4.39,1.16,1817,1978,0.918604651162791,NA,0.515
"138","Lafayette",9,19,0.321,-11.65,-2.91,1879,2098,0.895614871306006,NA,0.51
"139","Lamar",18,11,0.621,-2.19,-4.39,2338,2167,1.07891093677896,NA,0.529
"140","Lehigh",14,15,0.483,-6.73,-6.77,1783,1756,1.01537585421412,NA,0.495
"141","Liberty",13,15,0.464,-12.82,-6.01,1902,2082,0.913544668587896,NA,0.499
"142","Lipscomb",16,12,0.571,-12.11,-10.49,1939,1936,1.00154958677686,NA,0.525
"143","Long Beach State",10,20,0.333,-6.2,-0.13,1820,1990,0.914572864321608,NA,0.494
"144","Long Island University",14,15,0.483,-12.31,-7.92,1955,2068,0.945357833655706,NA,0.512
"145","Louisiana-Lafayette",20,11,0.645,5.71,1.91,2239,2109,1.06164058795638,NA,0.53
"146","Louisiana-Monroe",8,19,0.296,-13.52,-4.81,1751,1895,0.92401055408971,NA,0.505
"147","Louisiana State",20,10,0.667,11.6,7.77,2257,2142,1.05368814192344,NA,0.56
"148","Louisiana Tech",14,15,0.483,1.06,1.24,2040,2045,0.997555012224939,NA,0.51
"149","Louisville",33,5,0.868,22.57,6.18,3066,2436,1.25862068965517,NA,0.586
"150","Loyola (IL)",13,17,0.433,-1.7,0.99,2018,2081,0.969726093224411,NA,0.536
"151","Loyola Marymount",11,17,0.393,-1.17,2.87,1899,1976,0.961032388663968,NA,0.494
"152","Loyola (MD)",6,22,0.214,-14.01,-4.41,1846,2115,0.872813238770686,NA,0.497
"153","Maine",14,15,0.483,-7.04,-4.21,1844,1886,0.977730646871686,NA,0.512
"154","Manhattan",15,14,0.517,-1.12,-2.41,2118,2037,1.03976435935199,NA,0.526
"155","Marist",11,17,0.393,-7.02,-4.3,1961,2037,0.962690230731468,NA,0.546
"156","Marquette",19,12,0.613,6.6,4.73,2080,2008,1.03585657370518,NA,0.537
"157","Marshall",6,22,0.214,-3.5,3.61,1869,2068,0.903771760154739,NA,0.522
"158","Maryland-Baltimore County",11,18,0.379,-11.66,-5.48,1777,1924,0.923596673596674,NA,0.474
"159","Maryland-Eastern Shore",2,26,0.071,-33.1,-10.03,1581,2227,0.709923664122137,NA,0.461
"160","Maryland",19,13,0.594,13.76,7.89,2620,2432,1.07730263157895,NA,0.527
"161","Massachusetts",16,12,0.571,0.12,1.51,1802,1841,0.978815860945139,NA,0.519
"162","McNeese State",13,15,0.464,-8.4,-4.28,2090,2070,1.00966183574879,NA,0.527
"163","Memphis",22,16,0.579,11.3,5.4,2714,2490,1.08995983935743,NA,0.525
"164","Mercer",16,12,0.571,-8.54,-9.77,2242,2173,1.03175333640129,NA,0.538
"165","Miami (FL)",16,13,0.552,9.53,7.78,2071,2020,1.02524752475248,NA,0.514
"166","Miami (OH)",19,11,0.633,7.72,3.62,1970,1838,1.07181719260065,NA,0.549
"167","Michigan State",26,7,0.788,20.47,7.41,2590,2159,1.19962945808245,NA,0.587
"168","Michigan",13,18,0.419,4.79,7.12,1911,1983,0.963691376701967,NA,0.529
"169","Middle Tennessee",19,12,0.613,2.29,-1.43,2212,2028,1.09072978303748,NA,0.53
"170","Milwaukee",26,6,0.813,10.41,1.44,2400,2059,1.16561437591064,NA,0.55
"171","Minnesota",21,11,0.656,12.06,6.96,2175,2012,1.08101391650099,NA,0.539
"172","Mississippi State",23,11,0.676,12.55,6.05,2466,2245,1.09844097995546,NA,0.528
"173","Mississippi Valley State",13,15,0.464,-10.87,-11.95,1875,1845,1.01626016260163,NA,0.495
"174","Mississippi",14,17,0.452,5.43,5.72,1979,1988,0.995472837022133,NA,0.527
"175","Missouri-Kansas City",16,12,0.571,-3.35,-2.68,2060,2023,1.0182896688087,NA,0.547
"176","Missouri State",19,13,0.594,9.89,4.51,2339,2167,1.0793724042455,NA,0.54
"177","Missouri",16,17,0.485,7.3,9.24,2124,2188,0.970749542961609,NA,0.509
"178","Monmouth",16,13,0.552,-6.58,-7.03,1845,1832,1.007096069869,NA,0.552
"179","Montana State",14,14,0.5,-6.73,-4.77,1893,1888,1.00264830508475,NA,0.529
"180","Montana",18,13,0.581,-3.63,-3.49,2152,2132,1.0093808630394,NA,0.55
"181","Morehead State",11,16,0.407,-14.37,-4.54,1706,1885,0.905039787798408,NA,0.549
"182","Morgan State",14,16,0.467,-13.15,-10.92,1962,2029,0.966978807294234,NA,0.498
"183","Mount St. Mary's",7,20,0.259,-15.7,-8.24,1765,1936,0.911673553719008,NA,0.508
"184","Murray State",17,11,0.607,0.3,-3.47,1997,1841,1.08473655621945,NA,0.537
"185","Navy",9,19,0.321,-12.31,-7.08,1951,2084,0.936180422264875,NA,0.487
"186","Nebraska",14,14,0.5,9.39,6.39,1905,1790,1.06424581005587,NA,0.515
"187","Nevada-Las Vegas",17,14,0.548,6.11,5.61,2272,2245,1.01202672605791,NA,0.54
"188","Nevada",25,7,0.781,9.25,3.02,2225,1974,1.12715298885512,NA,0.529
"189","New Hampshire",9,19,0.321,-10.06,-3.95,1816,1947,0.932717000513611,NA,0.527
"190","New Mexico State",6,24,0.2,-9.15,0.75,2024,2265,0.893598233995585,NA,0.52
"191","New Mexico",26,7,0.788,11.09,1.51,2492,2121,1.17491749174917,NA,0.596
"192","New Orleans",13,17,0.433,-3.21,0.1,2001,2078,0.962945139557267,NA,0.499
"193","Niagara",20,10,0.667,3.12,-3.08,2537,2351,1.07911527009783,NA,0.554
"194","Nicholls State",6,21,0.222,-16.68,-5.64,1936,2119,0.913638508730533,NA,0.506
"195","Norfolk State",13,14,0.481,-11.27,-11.71,1677,1665,1.00720720720721,NA,0.497
"196","North Carolina-Asheville",11,17,0.393,-11.02,-4.37,1994,2118,0.941454202077432,NA,0.519
"197","North Carolina A&T",6,24,0.2,-17.11,-7.67,1936,2219,0.872465074357819,NA,0.466
"198","North Carolina-Greensboro",18,12,0.6,-7.23,-2.97,2170,2186,0.992680695333943,NA,0.525
"199","North Carolina State",21,14,0.6,16.16,9.16,2559,2314,1.10587726879862,NA,0.564
"200","North Carolina-Wilmington",19,10,0.655,-1.55,-3.13,1886,1840,1.025,NA,0.508
"201","North Carolina",33,4,0.892,28.42,10.66,3257,2600,1.25269230769231,NA,0.596
"202","North Texas",14,14,0.5,-4.26,-0.99,2072,2064,1.00387596899225,NA,0.516
"203","Northeastern",21,10,0.677,0.51,-2.97,2277,2169,1.04979253112033,NA,0.534
"204","Northern Arizona",11,17,0.393,-6.62,-5.38,2139,2114,1.01182592242195,NA,0.557
"205","Northern Illinois",11,17,0.393,1.27,2.06,1916,1938,0.988648090815273,NA,0.556
"206","Northern Iowa",21,11,0.656,10.14,5.31,2311,2127,1.08650681711331,NA,0.569
"207","Northwestern State",21,12,0.636,-1.67,-2.47,2466,2317,1.06430729391454,NA,0.538
"208","Northwestern",15,16,0.484,4.32,7.38,1828,1923,0.950598023920957,NA,0.531
"209","Notre Dame",17,12,0.586,9.39,6.18,1951,1858,1.05005382131324,NA,0.522
"210","Oakland",13,19,0.406,-2.66,0.86,2269,2352,0.964710884353742,NA,0.534
"211","Ohio State",20,12,0.625,13.14,6.2,2273,2051,1.10823988298391,NA,0.549
"212","Ohio",21,11,0.656,5.36,1.8,2288,2174,1.0524379024839,NA,0.556
"213","Oklahoma State",26,7,0.788,21.4,9.68,2583,2151,1.20083682008368,NA,0.601
"214","Oklahoma",25,8,0.758,19.96,8.84,2480,2088,1.18773946360153,NA,0.559
"215","Old Dominion",28,6,0.824,5.97,-2.59,2430,2079,1.16883116883117,NA,0.532
"216","Oral Roberts",25,8,0.758,5.22,-2.06,2552,2231,1.14388166741372,NA,0.569
"217","Oregon State",17,15,0.531,2.93,4.02,2328,2363,0.98518831993229,NA,0.538
"218","Oregon",14,13,0.519,6.46,6.68,1915,1921,0.996876626756897,NA,0.549
"219","Pacific",27,4,0.871,8.95,1.16,2258,2011,1.12282446544008,NA,0.595
"220","Penn State",7,23,0.233,-1.86,7.31,1903,2121,0.897218293257897,NA,0.508
"221","Pennsylvania",20,9,0.69,4.71,-1.98,1982,1788,1.10850111856823,NA,0.526
"222","Pepperdine",17,14,0.548,1.68,1.51,2324,2300,1.0104347826087,NA,0.532
"223","Pittsburgh",20,9,0.69,14.53,5.73,2097,1842,1.13843648208469,NA,0.555
"224","Portland State",19,9,0.679,-4.61,-8.19,2047,1921,1.06559083810515,NA,0.571
"225","Portland",15,15,0.5,0.81,0.54,2069,2042,1.01322233104799,NA,0.539
"226","Prairie View",5,23,0.179,-24.74,-9.88,1594,2010,0.793034825870647,NA,0.436
"227","Princeton",15,13,0.536,-0.86,-1.9,1576,1521,1.03616042077581,NA,0.587
"228","Providence",14,17,0.452,10.04,8.87,2308,2242,1.02943800178412,NA,0.545
"229","Purdue",7,21,0.25,5.93,11.07,1762,1906,0.924449108079748,NA,0.5
"230","Quinnipiac",10,17,0.37,-14.55,-7.47,2021,2131,0.94838104176443,NA,0.545
"231","Radford",12,16,0.429,-12.94,-7.81,1943,2011,0.966185977125808,NA,0.514
"232","Rhode Island",6,22,0.214,-5.69,0.52,1620,1794,0.903010033444816,NA,0.455
"233","Rice",19,12,0.613,6.21,3.07,2301,2170,1.06036866359447,NA,0.556
"234","Richmond",14,15,0.483,0.48,3.06,1934,2009,0.962667994026879,NA,0.525
"235","Rider",19,11,0.633,-1.91,-4.33,2248,2157,1.04218822438572,NA,0.545
"236","Robert Morris",14,15,0.483,-9.88,-7.13,2018,2035,0.991646191646192,NA,0.547
"237","Rutgers",10,19,0.345,3.32,8.75,1883,2026,0.929417571569595,NA,0.496
"238","Sacramento State",12,16,0.429,-11.33,-5.08,1934,2040,0.948039215686274,NA,0.484
"239","Sacred Heart",4,23,0.148,-16.74,-7.37,1756,2009,0.874066699850672,NA,0.502
"240","Saint Francis (PA)",15,13,0.536,-9.55,-7.55,1947,1975,0.985822784810127,NA,0.561
"241","Saint Joseph's",24,12,0.667,7.77,3.32,2294,2110,1.08720379146919,NA,0.536
"242","Saint Louis",9,21,0.3,0.67,5.04,1693,1824,0.928179824561403,NA,0.485
"243","Saint Mary's (CA)",25,9,0.735,6.68,2.4,2373,2178,1.08953168044077,NA,0.544
"244","Saint Peter's",15,13,0.536,-2.94,-4.26,2200,2163,1.0171058714748,NA,0.519
"245","Sam Houston State",18,12,0.6,-2.14,-3.87,2210,2018,1.09514370664024,NA,0.536
"246","Samford",15,13,0.536,-5,-5.42,1804,1740,1.0367816091954,NA,0.63
"247","San Diego State",11,18,0.379,1.06,5.61,1989,2062,0.964597478176528,NA,0.516
"248","San Diego",16,13,0.552,2.88,2.25,2222,2130,1.04319248826291,NA,0.576
"249","San Francisco",17,14,0.548,2.3,3.33,2138,2136,1.00093632958801,NA,0.499
"250","San Jose State",6,23,0.207,-7.69,2.41,1769,2062,0.857904946653734,NA,0.49
"251","Santa Clara",15,16,0.484,2.58,2.18,2308,2283,1.01095050372317,NA,0.52
"252","Savannah State",0,28,0,-31.18,-7.93,1623,2274,0.713720316622691,NA,0.421
"253","Seton Hall",12,16,0.429,5.01,6.04,1756,1785,0.98375350140056,NA,0.485
"254","Siena",6,24,0.2,-11.4,-2.47,1922,2190,0.877625570776256,NA,0.469
"255","South Alabama",10,18,0.357,-5.87,0.09,1744,1849,0.943212547322877,NA,0.521
"256","South Carolina State",19,12,0.613,-5.03,-10.93,2086,1903,1.09616395165528,NA,0.538
"257","South Carolina",20,13,0.606,11.82,7.85,2263,2132,1.06144465290807,NA,0.527
"258","South Florida",14,16,0.467,2.79,2.03,2029,1996,1.01653306613226,NA,0.535
"259","Southeast Missouri State",15,14,0.517,-3.02,-3.78,2042,1972,1.03549695740365,NA,0.556
"260","Southeastern Louisiana",24,9,0.727,-0.86,-5.22,2085,1842,1.13192182410423,NA,0.527
"261","Southern California",12,17,0.414,4.53,6.91,2159,2228,0.96903052064632,NA,0.526
"262","Southern Illinois",27,8,0.771,11.53,5.12,2365,2123,1.1139896373057,NA,0.536
"263","Southern Methodist",14,14,0.5,3.59,2.11,1946,1891,1.02908514013749,NA,0.524
"264","Southern Mississippi",11,17,0.393,-4.8,1.52,1897,1981,0.957597173144876,NA,0.528
"265","Southern Utah",13,15,0.464,-9.34,-4.07,1954,2047,0.95456765999023,NA,0.541
"266","Southern",14,15,0.483,-15.53,-13.38,1877,1909,0.983237297014144,NA,0.481
"267","St. Bonaventure",2,26,0.071,-15.69,0.38,1718,2168,0.792435424354244,NA,0.469
"268","St. Francis (NY)",13,15,0.464,-8.77,-8.66,1961,1964,0.99847250509165,NA,0.539
"269","St. John's (NY)",9,18,0.333,4.98,7.42,1738,1804,0.963414634146341,NA,0.5
"270","Stanford",18,13,0.581,9.1,8.13,2173,2134,1.0182755388941,NA,0.517
"271","Stephen F. Austin",12,15,0.444,-10.15,-7.54,1751,1676,1.04474940334129,NA,0.52
"272","Stetson",10,17,0.37,-12.96,-6.23,1791,1954,0.916581371545548,NA,0.507
"273","Stony Brook",12,17,0.414,-8.59,-4.66,1793,1907,0.940220241216571,NA,0.495
"274","Syracuse",27,7,0.794,15.95,6.83,2548,2197,1.15976331360947,NA,0.551
"275","Temple",16,14,0.533,6.68,4.31,1914,1843,1.03852414541508,NA,0.479
"276","Tennessee-Martin",6,21,0.222,-15.3,-3.38,1814,2066,0.878025169409487,NA,0.495
"277","Tennessee State",14,17,0.452,-4.5,-1.25,2337,2420,0.965702479338843,NA,0.538
"278","Tennessee Tech",18,11,0.621,-2.86,-5.01,2150,1996,1.07715430861723,NA,0.555
"279","Tennessee",14,17,0.452,8.47,8.37,2138,2135,1.00140515222482,NA,0.549
"280","Texas A&M-Corpus Christi",20,8,0.714,-0.08,-5.48,2102,1818,1.15621562156216,NA,0.582
"281","Texas A&M",21,10,0.677,13.15,5.19,2282,1970,1.15837563451777,NA,0.578
"282","Texas-Arlington",13,15,0.464,-9.37,-4.24,1973,2053,0.961032635168047,NA,0.561
"283","Texas Christian",21,14,0.6,5.43,3.54,2463,2385,1.03270440251572,NA,0.507
"284","Texas-El Paso",27,8,0.771,9.61,0.91,2616,2278,1.14837576821773,NA,0.564
"285","Texas-Rio Grande Valley",12,16,0.429,-9.21,-1.61,1915,2009,0.953210552513688,NA,0.522
"286","Texas-San Antonio",15,13,0.536,-4.37,-3.93,2126,2067,1.02854378326076,NA,0.524
"287","Texas Southern",11,15,0.423,-16.79,-13.23,1711,1785,0.958543417366947,NA,0.497
"288","Texas State",14,14,0.5,-9.75,-5.52,1914,1936,0.988636363636364,NA,0.544
"289","Texas Tech",22,11,0.667,16.24,9.11,2535,2287,1.10843900306078,NA,0.554
"290","Texas",20,11,0.645,15.49,7.56,2384,2124,1.12241054613936,NA,0.558
"291","Toledo",16,13,0.552,4.82,3.18,2055,1990,1.03266331658291,NA,0.544
