"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"39","UC-Irvine",14,18,0.438,-7.49,-3.75,2162,2228,0.970377019748654,65.7,0.519
"40","UC-Riverside",12,17,0.414,-6.99,-2.61,1833,1859,0.986013986013986,63.1,0.5
"41","UC-Santa Barbara",20,10,0.667,-0.13,-1.09,2028,1972,1.02839756592292,67.7,0.547
"42","University of California",24,11,0.686,17.29,8.26,2703,2387,1.13238374528697,67.9,0.571
"43","Campbell",19,11,0.633,-3.13,-4.96,2057,1900,1.08263157894737,66.7,0.536
"44","Canisius",15,17,0.469,-5.19,-4.09,2125,2160,0.983796296296296,66.1,0.507
"45","Centenary (LA)",8,21,0.276,-17.16,-5.08,2056,2320,0.886206896551724,71.9,0.529
"46","Central Connecticut State",12,18,0.4,-14.68,-9.68,1834,1935,0.947803617571059,63.7,0.493
"47","Central Florida",15,17,0.469,-0.03,2.19,2133,2184,0.976648351648352,65.5,0.527
"48","Central Michigan",15,15,0.5,-3.58,-3.58,1937,1924,1.00675675675676,64.5,0.516
"49","Charleston Southern",13,17,0.433,-13.25,-8.12,2062,2030,1.01576354679803,67.6,0.509
"50","Charlotte",19,12,0.613,3.96,3,2276,2205,1.03219954648526,69.4,0.524
"51","Chattanooga",15,18,0.455,-8.56,-3.68,2305,2379,0.968894493484657,70.9,0.527
"52","Chicago State",9,23,0.281,-21.8,-7.61,2010,2287,0.878880629645824,68.9,0.463
"53","Cincinnati",19,16,0.543,9.98,8.45,2408,2327,1.03480876665234,66.4,0.502
"54","Citadel",16,16,0.5,-3.44,-2.94,1950,1914,1.01880877742947,60.2,0.514
"55","Clemson",21,11,0.656,15.71,7.9,2350,2065,1.13801452784504,70.1,0.537
"56","Cleveland State",16,17,0.485,0.57,2.12,2283,2254,1.01286601597161,66.3,0.542
"57","Coastal Carolina",28,7,0.8,-0.78,-10.14,2584,2103,1.22872087494056,67.4,0.544
"58","Colgate",10,19,0.345,-11.34,-6.52,1955,2069,0.944900918318028,66.8,0.526
"59","College of Charleston",22,12,0.647,-0.81,-2.46,2549,2493,1.02246289610911,69,0.559
"60","Colorado State",16,16,0.5,1.35,3.61,2120,2134,0.993439550140581,66.6,0.527
"61","Colorado",15,16,0.484,7.01,7.7,2313,2299,1.00608960417573,69.2,0.584
"62","Columbia",11,17,0.393,-11.75,-6.04,1686,1828,0.922319474835886,64.9,0.492
"63","Connecticut",18,16,0.529,12.5,9.15,2380,2266,1.05030891438658,68.3,0.524
"64","Coppin State",8,22,0.267,-14.89,-6.81,1833,2029,0.903400689995072,66.2,0.477
"65","Cornell",29,5,0.853,8.76,-0.91,2596,2192,1.18430656934307,64.6,0.604
"66","Creighton",18,16,0.529,3.59,3.15,2374,2320,1.02327586206897,65.9,0.54
"67","Dartmouth",5,23,0.179,-18.46,-5.46,1513,1835,0.824523160762943,63.8,0.446
"68","Davidson",16,15,0.516,-2.26,-1.26,2240,2200,1.01818181818182,66.9,0.544
"69","Dayton",25,12,0.676,13.25,5.61,2599,2305,1.12754880694143,67.4,0.536
"70","Delaware State",17,12,0.586,-9.08,-7.6,1697,1691,1.00354819633353,59,0.493
"71","Delaware",7,24,0.226,-7.86,1.37,1965,2251,0.872945357618836,64.6,0.482
"72","Denver",19,13,0.594,-2.76,-4.89,2079,2012,1.03330019880716,60.3,0.61
"73","DePaul",8,23,0.258,1.61,7.58,1891,2073,0.912204534491076,63.1,0.468
"74","Detroit Mercy",20,14,0.588,1.35,-1.59,2360,2234,1.05640107430618,68.4,0.534
"75","Drake",14,19,0.424,0.54,3.34,2197,2259,0.972554227534307,63.2,0.558
"76","Drexel",16,16,0.5,-0.03,0.19,2044,2051,0.996587030716723,65.1,0.484
"77","Duke",35,5,0.875,25.21,9.21,3081,2441,1.2621876280213,66.5,0.55
"78","Duquesne",16,16,0.5,0.79,1.95,2251,2284,0.985551663747811,69.6,0.497
"79","East Carolina",10,21,0.323,-5.91,4.42,2082,2323,0.896254842875592,68.8,0.529
"80","East Tennessee State",20,15,0.571,-0.83,-1.47,2424,2362,1.02624894157494,69.4,0.512
"81","Eastern Illinois",19,12,0.613,-5,-5,2112,2023,1.04399406821552,64.5,0.536
"82","Eastern Kentucky",20,13,0.606,-2.07,-5.16,2351,2208,1.06476449275362,63,0.585
"83","Eastern Michigan",17,15,0.531,-3.46,-3.59,2124,2096,1.01335877862595,66.3,0.513
"84","Eastern Washington",9,21,0.3,-11.91,-1.91,2065,2288,0.902534965034965,71.5,0.513
"85","Elon",9,23,0.281,-10.4,-3.04,2141,2335,0.916916488222698,68.9,0.504
"86","Evansville",9,21,0.3,-4.61,1.82,1944,2068,0.940038684719536,66,0.523
"87","Fairfield",23,11,0.676,0.4,-3.33,2414,2287,1.05553126366419,67,0.518
"88","Fairleigh Dickinson",11,21,0.344,-15.56,-6.42,2027,2279,0.889425186485301,68.5,0.499
"89","Florida A&M",9,22,0.29,-18.8,-6.41,1965,2270,0.865638766519824,68.2,0.492
"90","Florida Atlantic",14,16,0.467,-4.48,-3.3,2202,2205,0.998639455782313,69.2,0.519
"91","Florida International",7,25,0.219,-12.81,-2.74,2176,2469,0.881328473066019,69,0.499
"92","Florida State",22,10,0.688,14.64,6.79,2183,1932,1.12991718426501,67.6,0.532
"93","Florida",21,13,0.618,11.89,7.16,2455,2258,1.08724534986714,66.5,0.528
"94","Fordham",2,26,0.071,-13.18,2.08,1793,2220,0.807657657657658,72.7,0.458
"95","Fresno State",15,18,0.455,0.14,1.31,2188,2207,0.991391028545537,66.9,0.522
"96","Furman",13,17,0.433,-7.01,-4.83,2052,2059,0.996600291403594,68.4,0.525
"97","Gardner-Webb",8,21,0.276,-20.32,-5.61,2005,2257,0.8883473637572,73.5,0.503
"98","George Mason",17,15,0.531,-0.44,0.06,2145,2161,0.992596020360944,66.3,0.518
"99","George Washington",16,15,0.516,3.12,0.96,2180,2113,1.03170847136772,69,0.511
"100","Georgetown",23,11,0.676,17.03,9.56,2500,2246,1.11308993766696,66.6,0.586
"101","Georgia Southern",9,23,0.281,-12.57,-1.67,2260,2529,0.893633847370502,71.7,0.522
"102","Georgia State",12,20,0.375,-3.74,-1.48,1993,2039,0.977439921530162,63,0.49
"103","Georgia Tech",23,13,0.639,14.11,9.02,2621,2365,1.10824524312896,70.5,0.538
"104","Georgia",14,17,0.452,7.33,8.04,2128,2150,0.989767441860465,66.2,0.541
"105","Gonzaga",27,7,0.794,12.11,3.83,2614,2291,1.14098646879092,69.4,0.57
"106","Grambling",7,21,0.25,-23.05,-12.75,1784,2048,0.87109375,69.7,0.49
"107","Green Bay",22,13,0.629,0.33,0.75,2397,2341,1.02392140111064,64.1,0.538
"108","Hampton",14,18,0.438,-6.75,-8.36,2102,2050,1.02536585365854,68,0.513
"109","Hartford",8,22,0.267,-13.77,-6.04,1868,2100,0.889523809523809,64.9,0.492
"110","Harvard",21,8,0.724,1.59,-3.91,2145,1928,1.11255186721992,67.7,0.586
"111","Hawaii",10,20,0.333,-4.91,0.33,2044,2187,0.934613625971651,67,0.515
"112","High Point",15,15,0.5,-14.63,-9.3,2169,2203,0.984566500226963,71.4,0.52
"113","Hofstra",19,15,0.559,1.65,-0.02,2406,2320,1.03706896551724,69.2,0.498
"114","Holy Cross",9,22,0.29,-8.03,-5.57,2147,2223,0.965811965811966,66.8,0.531
"115","Houston",19,16,0.543,6.74,3.48,2751,2624,1.0483993902439,71.4,0.52
"116","Howard",7,25,0.219,-19.49,-7.27,1868,2251,0.82985339848956,65.6,0.459
"117","Idaho State",7,22,0.241,-10.29,0.13,1927,2176,0.885569852941177,63.3,0.53
"118","Idaho",15,16,0.484,-0.19,0.48,2206,2188,1.00822669104205,67.9,0.548
"119","Illinois-Chicago",8,22,0.267,-7.58,0.94,1876,2110,0.889099526066351,67.4,0.481
"120","Illinois State",22,11,0.667,5.73,1.16,2283,2115,1.07943262411348,65.2,0.539
"121","Illinois",21,15,0.583,11.58,9.58,2547,2406,1.05860349127182,66.9,0.53
"122","Indiana State",17,15,0.531,1.11,2.4,2113,2123,0.995289684408855,64.1,0.535
"123","Indiana",10,21,0.323,0.76,9.37,2053,2215,0.92686230248307,67.6,0.508
"124","Iona",21,10,0.677,2.31,-1.85,2050,1921,1.0671525247267,66.5,0.522
"125","Iowa State",15,17,0.469,9.6,8.37,2250,2174,1.03495860165593,69.3,0.528
"126","Iowa",10,22,0.313,2.12,8.09,1937,2112,0.917140151515151,62,0.518
"127","IPFW",16,15,0.516,-9.42,-4.73,2129,2112,1.00804924242424,67.9,0.514
"128","IUPUI",25,11,0.694,1.63,-4.08,2681,2420,1.10785123966942,66.3,0.59
"129","Jackson State",19,13,0.594,-13.21,-10.66,2028,2089,0.97079942556247,66.7,0.487
"130","Jacksonville State",11,19,0.367,-8.18,-4.22,2088,2144,0.973880597014925,68.1,0.532
"131","Jacksonville",20,13,0.606,-1.71,-2.3,2304,2228,1.03411131059246,69,0.508
"132","James Madison",13,20,0.394,-4.96,-1.52,2210,2307,0.957954052882531,67.8,0.524
"133","Kansas State",29,8,0.784,19.88,10.28,2949,2584,1.14125386996904,71.2,0.545
"134","Kansas",33,3,0.917,24.68,8.25,2937,2312,1.27032871972318,69.4,0.582
"135","Kennesaw State",13,20,0.394,-10.08,-3.69,2182,2314,0.94295592048401,66.7,0.498
"136","Kent State",24,10,0.706,5.28,0.74,2382,2213,1.07636692272933,67.1,0.517
"137","Kentucky",35,3,0.921,21.13,6.82,3012,2468,1.22042139384117,70,0.56
"138","La Salle",12,18,0.4,-0.28,2.46,2111,2193,0.962608299133607,69.1,0.521
"139","Lafayette",19,13,0.594,-7.96,-8.99,2320,2287,1.0144293834718,67.7,0.572
"140","Lamar",14,18,0.438,-11.11,-4.22,2200,2288,0.961538461538462,70,0.504
"141","Lehigh",22,11,0.667,-3.33,-7.79,2478,2331,1.06306306306306,70,0.555
"142","Liberty",15,16,0.484,-13.22,-7.25,2093,2114,0.990066225165563,68.6,0.53
"143","Lipscomb",17,13,0.567,-2.07,-3.07,2373,2255,1.05232815964523,70.8,0.565
"144","Long Beach State",17,16,0.515,-0.42,1.55,2344,2347,0.998721772475501,70.2,0.517
"145","Long Island University",14,17,0.452,-11.56,-8.25,2162,2225,0.971685393258427,68.2,0.505
"146","Longwood",12,19,0.387,-14.69,-3.74,2297,2437,0.942552318424292,74.6,0.516
"147","Louisiana-Lafayette",13,17,0.433,-4.74,-4.74,2043,2025,1.00888888888889,67,0.53
"148","Louisiana-Monroe",12,19,0.387,-10.75,-5.3,2108,2224,0.947841726618705,68,0.532
"149","Louisiana State",11,20,0.355,0.97,5.93,1905,2059,0.925206410879068,64,0.479
"150","Louisiana Tech",24,11,0.686,2.89,-0.4,2557,2442,1.04709254709255,68.6,0.534
"151","Louisville",20,13,0.606,14.08,7.99,2505,2304,1.08723958333333,67.9,0.546
"152","Loyola (IL)",14,16,0.467,-4.85,0.56,1945,2017,0.964303420922162,64.1,0.518
"153","Loyola Marymount",18,16,0.529,-1.47,1.32,2578,2581,0.998837659821775,70.4,0.541
"154","Loyola (MD)",13,17,0.433,-5.23,-4.09,1949,1983,0.982854261220373,66.3,0.513
"155","Maine",19,11,0.633,-6.53,-6.26,1931,1864,1.03594420600858,66.2,0.509
"156","Manhattan",11,20,0.355,-4.68,-2.97,2031,2084,0.974568138195777,67.6,0.482
"157","Marist",1,29,0.033,-17.21,-2.85,1684,2115,0.796217494089835,63.7,0.48
"158","Marquette",22,12,0.647,15.17,8.23,2485,2198,1.13057324840764,64.4,0.564
"159","Marshall",24,10,0.706,7.8,1.57,2717,2347,1.15764806135492,70.6,0.566
"160","Maryland-Baltimore County",4,26,0.133,-16.92,-6.19,1893,2215,0.854627539503386,66.5,0.494
"161","Maryland-Eastern Shore",11,21,0.344,-16.18,-7.38,1945,2216,0.877707581227437,66,0.482
"162","Maryland",24,9,0.727,17.75,7.95,2629,2254,1.16637089618456,70.2,0.552
"163","Massachusetts",12,20,0.375,-1.76,3.4,2262,2396,0.944073455759599,70.3,0.493
"164","McNeese State",10,20,0.333,-11.82,-4.34,2032,2106,0.964862298195632,66.8,0.51
"165","Memphis",24,10,0.706,11.74,3.65,2565,2233,1.1486789072996,67.1,0.57
"166","Mercer",16,17,0.485,-5.05,-1.2,2514,2478,1.01452784503632,70.7,0.559
"167","Miami (FL)",20,13,0.606,11.35,7.01,2390,2136,1.1189138576779,66.9,0.558
"168","Miami (OH)",14,18,0.438,0.56,1.43,1996,2024,0.986166007905138,61,0.54
"169","Michigan State",28,9,0.757,15.33,8.17,2658,2361,1.12579415501906,65.9,0.547
"170","Michigan",15,17,0.469,10.04,9.37,2059,1970,1.04517766497462,62.2,0.515
"171","Middle Tennessee",19,14,0.576,-1.99,-3.33,2282,2135,1.06885245901639,66.5,0.543
"172","Milwaukee",20,14,0.588,1.23,0.52,2370,2314,1.02420051858254,66.8,0.536
"173","Minnesota",21,14,0.6,15.64,7.32,2533,2242,1.12979482604817,65.8,0.56
"174","Mississippi State",24,12,0.667,12.55,4.6,2622,2336,1.12243150684932,67.8,0.544
"175","Mississippi Valley State",9,23,0.281,-19.69,-9.88,2057,2315,0.888552915766739,69.9,0.497
"176","Mississippi",24,11,0.686,13.46,5.77,2743,2474,1.10873080032336,70.3,0.542
"177","Missouri-Kansas City",12,18,0.4,-13.88,-4.75,2002,2106,0.950617283950617,67.1,0.516
"178","Missouri State",24,12,0.667,7.57,1.4,2572,2350,1.09446808510638,64.5,0.55
"179","Missouri",23,11,0.676,17.39,6.36,2627,2252,1.16651865008881,71,0.538
"180","Monmouth",12,19,0.387,-11.2,-7.82,1976,2065,0.956900726392252,66.9,0.5
"181","Montana State",15,14,0.517,-3.18,-2.45,1992,1962,1.01529051987768,63,0.546
"182","Montana",22,10,0.688,3.93,-2.35,2228,1960,1.13673469387755,63.4,0.579
"183","Morehead State",24,11,0.686,3.51,-3.07,2505,2216,1.13041516245487,66.2,0.545
"184","Morgan State",27,10,0.73,-1.18,-6.15,2813,2606,1.07943207981581,70,0.52
"185","Mount St. Mary's",16,15,0.516,-4.38,-6.28,2045,1959,1.04389994895355,67.1,0.507
"186","Murray State",31,5,0.861,8.69,-3.89,2753,2175,1.26574712643678,68,0.586
"187","Navy",13,17,0.433,-12.01,-7.91,2138,2261,0.945599292348518,72,0.521
"188","Nebraska",15,18,0.455,6.6,6.66,2194,2169,1.01152604887045,64.9,0.534
"189","Nevada-Las Vegas",25,9,0.735,12.57,4.82,2485,2168,1.14621771217712,67.4,0.552
"190","Nevada",21,13,0.618,6.5,2.56,2703,2551,1.05958447667581,70.4,0.569
"191","New Hampshire",13,17,0.433,-9.54,-6.29,1825,1873,0.97437266417512,64.7,0.471
"192","New Mexico State",22,12,0.647,2.06,1.66,2662,2639,1.00871542250853,72.1,0.564
"193","New Mexico",30,5,0.857,12.49,3.84,2655,2352,1.12882653061224,67.6,0.541
"194","New Orleans",8,22,0.267,-13.5,-4.5,1778,1986,0.895266868076536,65.4,0.504
"195","Niagara",18,15,0.545,0.32,-2.5,2382,2289,1.04062909567497,69.2,0.508
"196","Nicholls State",11,19,0.367,-10.99,-2.61,1967,2114,0.93046357615894,64.7,0.538
"197","NJIT",10,21,0.323,-19.59,-8.24,1905,2070,0.920289855072464,69.1,0.468
"198","Norfolk State",11,19,0.367,-11.89,-6.42,2119,2260,0.937610619469027,72.6,0.525
"199","North Carolina-Asheville",15,16,0.484,-14.36,-6.47,2296,2401,0.956268221574344,73.9,0.524
"200","North Carolina A&T",11,22,0.333,-12.02,-5.66,2241,2376,0.943181818181818,71.1,0.496
"201","North Carolina-Greensboro",8,23,0.258,-8.24,0.63,1966,2226,0.883198562443845,67.7,0.47
"202","North Carolina State",20,16,0.556,8.47,7.3,2398,2322,1.03273040482343,65.7,0.517
"203","North Carolina-Wilmington",9,22,0.29,-4.35,0.94,2051,2215,0.925959367945824,68.9,0.504
"204","North Carolina",20,17,0.541,10.14,9.83,2758,2661,1.03645246148065,72.4,0.511
"205","North Dakota State",11,18,0.379,-8.53,-5.76,2047,2087,0.98083373263057,69.2,0.514
"206","North Florida",13,18,0.419,-9.53,-2.11,1830,2019,0.906389301634473,64.3,0.504
"207","North Texas",24,9,0.727,-2.49,-4.72,2437,2303,1.05818497611811,68.8,0.558
"208","Northeastern",20,13,0.606,6.48,2.21,2124,1983,1.07110438729198,61.4,0.537
"209","Northern Arizona",14,14,0.5,-7.54,-2.35,1965,2003,0.981028457314029,67.7,0.556
"210","Northern Colorado",25,8,0.758,2.06,-4.26,2426,2202,1.10172570390554,67.5,0.566
"211","Northern Illinois",10,20,0.333,-7.64,-2.05,2017,2158,0.93466172381835,69.2,0.488
"212","Northern Iowa",30,5,0.857,12.03,4.27,2216,1929,1.14878175220321,59.4,0.541
"213","Northwestern State",10,19,0.345,-14.98,-4.7,2186,2333,0.936990998714102,75.4,0.516
"214","Northwestern",20,14,0.588,8.32,4.99,2351,2238,1.05049151027703,62.8,0.554
"215","Notre Dame",23,12,0.657,13.14,6.22,2635,2393,1.10112829084831,64,0.571
"216","Oakland",26,9,0.743,-0.64,-2.96,2676,2504,1.06869009584665,70.5,0.542
"217","Ohio State",29,8,0.784,19.49,7.37,2740,2274,1.20492524186456,65.1,0.586
"218","Ohio",22,15,0.595,4.56,-0.03,2763,2569,1.07551576488906,69.2,0.537
"219","Oklahoma State",22,11,0.667,12.34,6.97,2437,2243,1.08649130628622,68.6,0.558
"220","Oklahoma",13,18,0.419,6.24,7.79,2235,2283,0.978975032851511,67.9,0.54
"221","Old Dominion",27,9,0.75,11.39,1.78,2415,2069,1.16723054615756,62.9,0.512
"222","Oral Roberts",20,13,0.606,-0.88,-3.85,2313,2182,1.06003666361137,67.6,0.521
"223","Oregon State",14,18,0.438,3.76,5.79,1929,1989,0.969834087481146,63.6,0.515
"224","Oregon",16,16,0.5,4,5.96,2237,2247,0.995549621717846,67,0.517
"225","Pacific",23,12,0.657,2.9,-1.19,2297,2133,1.07688701359587,62,0.528
"226","Penn State",11,20,0.355,6.58,6.32,2013,2005,1.00399002493766,62.5,0.533
"227","Pennsylvania",6,22,0.214,-13.31,-3.31,1751,2031,0.862136878385032,64.9,0.522
"228","Pepperdine",7,24,0.226,-8.44,0.94,2044,2316,0.882556131260794,66.8,0.493
"229","Pittsburgh",25,9,0.735,14.3,7.39,2336,2101,1.11185149928605,62.6,0.536
"230","Portland State",13,19,0.406,-3.49,-1.21,2496,2536,0.984227129337539,69.1,0.576
"231","Portland",21,11,0.656,6.35,2.04,2306,2117,1.08927727916863,65.2,0.572
"232","Prairie View",16,14,0.533,-15.79,-12.11,1930,1865,1.03485254691689,68.5,0.477
"233","Princeton",22,9,0.71,-0.02,-5.56,1871,1652,1.13256658595642,59.6,0.542
"234","Providence",12,19,0.387,7.04,8.24,2554,2547,1.00274833137024,74,0.523
"235","Purdue",29,6,0.829,17.52,8.81,2467,2144,1.15065298507463,66.7,0.533
"236","Quinnipiac",23,10,0.697,-3.5,-9.37,2415,2194,1.10072926162261,68.9,0.526
"237","Radford",19,12,0.613,-6.42,-6.9,2217,2127,1.04231311706629,71,0.504
"238","Rhode Island",26,10,0.722,9.16,3.33,2737,2528,1.08267405063291,68.8,0.53
"239","Rice",8,23,0.258,-5.72,1.15,1983,2161,0.917630726515502,67.4,0.486
"240","Richmond",26,9,0.743,10.03,3.43,2427,2196,1.1051912568306,65,0.541
"241","Rider",17,16,0.515,-3.71,-1.68,2295,2362,0.971634208298052,69.1,0.515
"242","Robert Morris",23,12,0.657,-3.71,-6.15,2399,2306,1.04032957502168,67.6,0.527
"243","Rutgers",15,17,0.469,1.29,5.91,2160,2295,0.941176470588235,68.1,0.513
"244","Sacramento State",9,21,0.3,-12.41,-2.65,1935,2140,0.904205607476635,68.6,0.507
"245","Sacred Heart",14,15,0.483,-11.39,-8.72,2087,2123,0.983042863871879,70.3,0.53
"246","Saint Francis (PA)",11,19,0.367,-15.87,-7.08,1875,2104,0.891159695817491,65.2,0.525
"247","Saint Joseph's",11,20,0.355,-2.13,3.97,2141,2330,0.918884120171674,70.7,0.509
"248","Saint Louis",23,13,0.639,5.46,2.55,2283,2168,1.0530442804428,63.4,0.519
"249","Saint Mary's (CA)",28,6,0.824,13.38,2.2,2668,2258,1.18157661647476,67,0.59
"250","Saint Peter's",16,14,0.533,-2.73,-4.57,1863,1808,1.0304203539823,65.6,0.481
"251","Sam Houston State",25,8,0.758,3.71,-3.37,2616,2284,1.14535901926445,70.6,0.567
"252","Samford",11,20,0.355,-7.32,-2.54,1789,1881,0.951089845826688,57.8,0.566
"253","San Diego State",25,9,0.735,11.34,4.21,2389,2101,1.13707758210376,63.9,0.543
"254","San Diego",11,21,0.344,-2.6,1.98,1996,2119,0.941953751769703,63.8,0.517
"255","San Francisco",12,18,0.4,-3.48,2.82,2116,2186,0.967978042086002,68.1,0.539
"256","San Jose State",14,17,0.452,-2.06,0.83,2289,2342,0.977369769427839,67.7,0.553
"257","Santa Clara",11,21,0.344,-5.84,1.66,2049,2225,0.920898876404494,67.3,0.501
"258","Savannah State",11,15,0.423,-12.9,-5.75,1528,1604,0.952618453865337,64.2,0.496
"259","Seton Hall",19,13,0.594,10.43,5.78,2563,2414,1.06172328086164,71.6,0.525
"260","Siena",27,7,0.794,8.48,-1.17,2554,2226,1.14734950584007,70,0.527
"261","South Alabama",17,15,0.531,-7.72,-3.82,2124,2177,0.975654570509876,66.7,0.507
"262","South Carolina State",18,14,0.563,-9.31,-8.65,2224,2225,0.999550561797753,68.8,0.533
"263","South Carolina",15,16,0.484,8.26,7.29,2227,2197,1.01365498406919,70.7,0.499
"264","South Dakota State",14,16,0.467,-6.05,-5.05,2227,2197,1.01365498406919,68.8,0.537
"265","South Florida",20,13,0.606,8.72,7.21,2226,2176,1.02297794117647,65,0.521
"266","Southeast Missouri State",7,23,0.233,-14.49,-3.06,1927,2172,0.88720073664825,68,0.499
"267","Southeastern Louisiana",19,12,0.613,-3.97,-6.21,2255,2074,1.08727097396336,68.5,0.571
"268","Southern California",16,14,0.533,8.93,6.47,1789,1715,1.04314868804665,63,0.494
"269","Southern Illinois",15,15,0.5,3.44,1.27,2104,2026,1.03849950641658,66.3,0.553
"270","Southern Methodist",14,17,0.452,2.39,3.78,2053,1998,1.02752752752753,63.2,0.552
"271","Southern Mississippi",20,14,0.588,4.21,2.25,2200,2034,1.08161258603736,63.7,0.507
"272","Southern Utah",7,22,0.241,-17.42,-4.75,1861,2125,0.875764705882353,68.3,0.527
"273","Southern",5,25,0.167,-23.96,-10.96,1802,2173,0.829268292682927,70.8,0.458
"274","St. Bonaventure",15,16,0.484,1.29,1.96,2173,2182,0.995875343721357,68.7,0.536
"275","St. Francis (NY)",11,18,0.379,-13.83,-8.42,1753,1884,0.930467091295117,65.2,0.49
"276","St. John's (NY)",17,16,0.515,9.23,8.7,2251,2190,1.02785388127854,65.4,0.508
"277","Stanford",14,18,0.438,5.71,6.5,2212,2237,0.988824318283415,67.5,0.523
"278","Stephen F. Austin",23,9,0.719,-2.42,-6.9,2126,1914,1.11076280041797,63.1,0.533
"279","Stetson",7,22,0.241,-17.62,-2.14,1744,2097,0.831664282308059,67.2,0.477
"280","Stony Brook",22,10,0.688,-3.64,-7.64,2205,2047,1.0771861260381,67,0.52
"281","Syracuse",30,5,0.857,21.72,7.21,2832,2324,1.21858864027539,71,0.596
"282","Temple",29,6,0.829,12.44,4.27,2273,1987,1.14393558127831,62,0.518
"283","Tennessee-Martin",4,25,0.138,-17.46,-2.06,1860,2215,0.839729119638826,70.8,0.469
"284","Tennessee State",9,23,0.281,-9.57,-2.69,2154,2374,0.907329401853412,68.5,0.51
"285","Tennessee Tech",15,17,0.469,-9.58,-2.51,2375,2474,0.959983831851253,68.2,0.554
"286","Tennessee",28,9,0.757,16.05,7.75,2720,2413,1.12722751761293,69.8,0.535
"287","Texas A&M-Corpus Christi",17,15,0.531,-2.05,-2.83,2184,2119,1.03067484662577,67.5,0.539
