"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"49","Charleston Southern",6,22,0.214,-15.23,-6.96,1660,1841,0.901683867463335,NA,0.494
"50","Charlotte",21,9,0.7,12.24,4.7,2374,2148,1.10521415270019,NA,0.543
"51","Chattanooga",19,11,0.633,-1.39,-2.98,2463,2260,1.08982300884956,NA,0.592
"52","Chicago State",12,20,0.375,-6.08,0.14,2107,2269,0.928602908770383,NA,0.516
"53","Cincinnati",25,7,0.781,18.75,6.28,2455,2056,1.19406614785992,NA,0.549
"54","Citadel",6,22,0.214,-19.9,-3.36,1640,2003,0.818771842236645,NA,0.462
"55","Clemson",10,18,0.357,5.87,11.12,1839,1986,0.925981873111782,NA,0.508
"56","Cleveland State",4,25,0.138,-10.32,0.46,1871,2131,0.87799155326138,NA,0.493
"57","Coastal Carolina",14,15,0.483,-7.13,-6.79,2061,1997,1.03204807210816,NA,0.53
"58","Colgate",15,14,0.517,-10.81,-7.59,1968,1987,0.990437845998993,NA,0.522
"59","College of Charleston",20,9,0.69,1.14,-3.97,2134,1966,1.08545269582909,NA,0.547
"60","Colorado State",13,16,0.448,1.98,4.87,2036,2086,0.976030680728667,NA,0.55
"61","Colorado",18,11,0.621,9.68,7.18,2151,2051,1.04875670404681,NA,0.544
"62","Columbia",10,17,0.37,-9.53,-5.3,1824,1902,0.958990536277603,NA,0.541
"63","Connecticut",33,6,0.846,22.64,7.77,3073,2493,1.23265142398716,NA,0.549
"64","Coppin State",18,14,0.563,-8.03,-8.68,1969,1948,1.01078028747433,NA,0.507
"65","Cornell",11,16,0.407,-6.19,-5.69,1904,1885,1.01007957559682,NA,0.518
"66","Creighton",20,9,0.69,8.51,1.89,1984,1792,1.10714285714286,NA,0.546
"67","Dartmouth",3,25,0.107,-18.29,-6.17,1594,1876,0.849680170575693,NA,0.507
"68","Davidson",17,12,0.586,-1.76,-0.99,2119,2054,1.03164556962025,NA,0.545
"69","Dayton",24,9,0.727,7.11,3.57,2244,2127,1.05500705218618,NA,0.538
"70","Delaware State",13,15,0.464,-8.44,-7.97,1721,1734,0.992502883506344,NA,0.545
"71","Delaware",16,12,0.571,-0.66,-1.95,1987,1951,1.01845207585853,NA,0.52
"72","Denver",14,13,0.519,-2.37,-1.67,1877,1879,0.998935604044705,NA,0.527
"73","DePaul",22,10,0.688,9.06,6.38,2257,2171,1.03961308152925,NA,0.544
"74","Detroit Mercy",19,11,0.633,5.74,0.37,1948,1787,1.09009513150532,NA,0.543
"75","Drake",12,16,0.429,-0.07,2.15,1956,2001,0.977511244377811,NA,0.505
"76","Drexel",18,11,0.621,3.54,-1.22,2113,1975,1.06987341772152,NA,0.552
"77","Duke",31,6,0.838,25.67,10.86,2954,2406,1.22776392352452,NA,0.572
"78","Duquesne",12,17,0.414,1.16,2.23,2040,2071,0.985031385803959,NA,0.54
"79","East Carolina",13,14,0.481,5.16,2.16,1905,1786,1.06662933930571,NA,0.517
"80","East Tennessee State",27,6,0.818,4.19,-3.15,2618,2291,1.14273243125273,NA,0.541
"81","Eastern Illinois",6,21,0.222,-11.05,-2.64,1850,2020,0.915841584158416,NA,0.518
"82","Eastern Kentucky",14,15,0.483,-5.85,-5.07,2125,2071,1.02607436021246,NA,0.551
"83","Eastern Michigan",13,15,0.464,-3.98,-1.14,1986,1968,1.00914634146341,NA,0.536
"84","Eastern Washington",17,13,0.567,0.83,-0.34,2102,2035,1.03292383292383,NA,0.564
"85","Elon",12,18,0.4,-9.45,-2.95,2067,2200,0.939545454545455,NA,0.511
"86","Evansville",7,22,0.241,-3.68,3.25,1962,2163,0.907073509015257,NA,0.547
"87","Fairfield",19,11,0.633,1.02,-2.38,2028,1926,1.05295950155763,NA,0.517
"88","Fairleigh Dickinson",17,12,0.586,-7.11,-7.65,2012,1975,1.01873417721519,NA,0.516
"89","Florida A&M",15,17,0.469,-9.85,-7.94,2311,2372,0.974283305227656,NA,0.533
"90","Florida Atlantic",9,19,0.321,-7.22,-5.68,2157,2154,1.00139275766017,NA,0.518
"91","Florida International",5,22,0.185,-15.26,-1.54,1515,1842,0.822475570032573,NA,0.482
"92","Florida State",19,14,0.576,14.46,8.3,2359,2148,1.09823091247672,NA,0.546
"93","Florida",20,11,0.645,16.29,9.19,2369,2149,1.10237319683574,NA,0.589
"94","Fordham",6,22,0.214,-8.22,3.89,1735,2074,0.836547733847637,NA,0.488
"95","Fresno State",14,15,0.483,5.75,5.11,1822,1791,1.01730876605248,NA,0.529
"96","Furman",17,12,0.586,-2.12,-5.81,2123,1940,1.09432989690722,NA,0.547
"97","Gardner-Webb",9,20,0.31,-11.42,-4.05,1964,2122,0.925541941564562,NA,0.512
"98","George Mason",23,10,0.697,4.01,0.37,2364,2244,1.05347593582888,NA,0.53
"99","George Washington",18,12,0.6,9.06,4.12,2251,2103,1.07037565382787,NA,0.549
"100","Georgetown",13,15,0.464,4.55,3.3,1883,1848,1.01893939393939,NA,0.499
"101","Georgia Southern",21,8,0.724,-1.2,-6.93,2337,2066,1.13117134559535,NA,0.528
"102","Georgia State",20,9,0.69,0.03,-5,2169,1984,1.09324596774194,NA,0.565
"103","Georgia Tech",28,10,0.737,20.66,11.21,2911,2552,1.14067398119122,NA,0.557
"104","Georgia",16,14,0.533,8.93,8.17,1995,1972,1.01166328600406,NA,0.527
"105","Gonzaga",28,3,0.903,18.94,3.32,2536,2052,1.23586744639376,NA,0.601
"106","Grambling",11,18,0.379,-16.09,-9.94,2030,2164,0.938077634011091,NA,0.514
"107","Green Bay",17,11,0.607,-1.15,-0.96,1835,1829,1.00328048113723,NA,0.529
"108","Hampton",13,17,0.433,-10.42,-8.72,2057,2108,0.975806451612903,NA,0.524
"109","Hartford",12,17,0.414,-12.15,-6.15,1815,1964,0.924134419551935,NA,0.498
"110","Harvard",4,23,0.148,-16.19,-4.37,1748,2067,0.845670053217223,NA,0.49
"111","Hawaii",21,12,0.636,7.7,4.23,2338,2213,1.05648441030276,NA,0.546
"112","High Point",19,11,0.633,-8.74,-8.7,2160,2104,1.02661596958175,NA,0.521
"113","Hofstra",14,15,0.483,0.07,0.52,2050,2063,0.99369849733398,NA,0.51
"114","Holy Cross",13,15,0.464,-1.77,-6.69,1767,1641,1.07678244972578,NA,0.486
"115","Houston",9,18,0.333,-1.86,3.8,1592,1745,0.912320916905444,NA,0.473
"116","Howard",6,22,0.214,-15.54,-9.87,1683,1842,0.913680781758958,NA,0.478
"117","Idaho State",13,18,0.419,-9.1,-1.66,2277,2432,0.936266447368421,NA,0.54
"118","Idaho",14,16,0.467,-0.82,0.43,1906,1907,0.999475616151023,NA,0.5
"119","Illinois-Chicago",24,8,0.75,6,-0.47,2223,2016,1.10267857142857,NA,0.522
"120","Illinois State",10,19,0.345,-0.6,3.11,1825,1895,0.963060686015831,NA,0.534
"121","Illinois",26,7,0.788,16.93,7.08,2402,2077,1.1564756860857,NA,0.553
"122","Indiana State",9,19,0.321,-1.77,2.02,1623,1729,0.938692886061307,NA,0.499
"123","Indiana",14,15,0.483,5.18,7.94,1881,1961,0.959204487506374,NA,0.5
"124","Iona",11,18,0.379,-5.08,-1.88,2078,2171,0.957162597881161,NA,0.52
"125","Iowa State",20,13,0.606,9.22,8.06,2461,2398,1.02627189324437,NA,0.531
"126","Iowa",16,13,0.552,8.69,6.18,2071,1998,1.03653653653654,NA,0.549
"127","IPFW",3,25,0.107,-10.58,1,1736,2028,0.856015779092702,NA,0.502
"128","IUPUI",21,11,0.656,1.43,-2.4,2504,2313,1.08257674016429,NA,0.559
"129","Jackson State",12,17,0.414,-13.33,-11.09,1836,1902,0.965299684542587,NA,0.483
"130","Jacksonville State",14,14,0.5,-8.35,-7.7,2092,2076,1.00770712909441,NA,0.552
"131","Jacksonville",13,15,0.464,-12.12,-6.62,1988,2069,0.960850652489125,NA,0.536
"132","James Madison",7,21,0.25,-7.99,-1.28,1816,2004,0.906187624750499,NA,0.498
"133","Kansas State",14,14,0.5,8.7,4.84,1943,1835,1.05885558583106,NA,0.52
"134","Kansas",24,9,0.727,17.1,9.44,2503,2218,1.12849413886384,NA,0.55
"135","Kent State",22,9,0.71,7.79,0.79,2256,1987,1.13537996980372,NA,0.546
"136","Kentucky",27,5,0.844,18.83,8.55,2365,2036,1.16159135559921,NA,0.556
"137","La Salle",10,20,0.333,-1.93,2.9,1953,2098,0.930886558627264,NA,0.505
"138","Lafayette",18,10,0.643,-5.21,-6.37,2118,2035,1.04078624078624,NA,0.587
"139","Lamar",11,18,0.379,-11.18,-6.18,2294,2315,0.990928725701944,NA,0.505
"140","Lehigh",20,11,0.645,-7.3,-8.88,2082,1974,1.05471124620061,NA,0.52
"141","Liberty",18,15,0.545,-3.12,-4.22,2284,2224,1.02697841726619,NA,0.514
"142","Lipscomb",7,21,0.25,-15.18,-4.52,1945,2170,0.896313364055299,NA,0.532
"143","Long Beach State",6,21,0.222,-10.95,-0.6,1698,1958,0.867211440245148,NA,0.495
"144","Long Island University",8,19,0.296,-14.41,-8.11,1871,2042,0.916258570029383,NA,0.514
"145","Louisiana-Lafayette",20,9,0.69,6.24,0.42,2234,2000,1.117,NA,0.56
"146","Louisiana-Monroe",12,19,0.387,-11.58,-4.01,2117,2241,0.94466755912539,NA,0.495
"147","Louisiana State",18,11,0.621,9.11,6.59,1924,1851,1.03943814154511,NA,0.532
"148","Louisiana Tech",15,15,0.5,2.27,2.55,2011,1994,1.00852557673019,NA,0.508
"149","Louisville",20,10,0.667,18.6,6.97,2195,1846,1.18905742145179,NA,0.532
"150","Loyola (IL)",9,20,0.31,-4.14,1.17,2033,2187,0.929583904892547,NA,0.508
"151","Loyola Marymount",15,14,0.517,-2.14,0.04,1962,2005,0.9785536159601,NA,0.505
"152","Loyola (MD)",1,27,0.036,-18.26,-4.12,1678,2074,0.809064609450338,NA,0.472
"153","Maine",20,10,0.667,-5.07,-8.39,2056,1881,1.09303561935141,NA,0.55
"154","Manhattan",25,6,0.806,9.29,-1.26,2311,1984,1.1648185483871,NA,0.549
"155","Marist",6,22,0.214,-11.69,-2.69,1722,1974,0.872340425531915,NA,0.47
"156","Marquette",19,12,0.613,6.48,4.12,2207,2124,1.03907721280603,NA,0.541
"157","Marshall",12,17,0.414,-2.19,2.23,2022,2150,0.94046511627907,NA,0.526
"158","Maryland-Baltimore County",7,21,0.25,-10.29,-6.61,1684,1787,0.942361499720201,NA,0.477
"159","Maryland-Eastern Shore",8,21,0.276,-20.86,-10.1,1704,2016,0.845238095238095,NA,0.483
"160","Maryland",20,12,0.625,16.96,11.68,2477,2308,1.07322357019064,NA,0.512
"161","Massachusetts",10,19,0.345,-2.31,2.59,1975,2117,0.932923948984412,NA,0.517
"162","McNeese State",11,16,0.407,-7.95,-4.66,2000,2027,0.986679822397632,NA,0.529
"163","Memphis",22,8,0.733,13.06,5.96,2172,1959,1.10872894333844,NA,0.525
"164","Mercer",12,18,0.4,-8.52,-3.11,2153,2293,0.938944614042739,NA,0.531
"165","Miami (FL)",14,16,0.467,5.38,3.27,2148,2067,1.03918722786647,NA,0.531
"166","Miami (OH)",18,11,0.621,2.46,1.6,1823,1791,1.0178671133445,NA,0.513
"167","Michigan State",18,12,0.6,12.15,8.38,2138,2025,1.0558024691358,NA,0.595
"168","Michigan",23,11,0.676,11.78,6.16,2341,2150,1.08883720930233,NA,0.538
"169","Middle Tennessee",17,12,0.586,-0.67,-1.71,2034,1930,1.05388601036269,NA,0.536
"170","Milwaukee",20,11,0.645,6.43,1.26,2395,2212,1.08273056057866,NA,0.571
"171","Minnesota",12,18,0.4,3.73,5.36,2102,2151,0.97721989772199,NA,0.515
"172","Mississippi State",26,4,0.867,16.78,6.08,2318,1997,1.1607411116675,NA,0.55
"173","Mississippi Valley State",22,7,0.759,-4.39,-12.91,1979,1750,1.13085714285714,NA,0.48
"174","Mississippi",13,15,0.464,4.18,6.36,1770,1831,0.966684871654833,NA,0.518
"175","Missouri-Kansas City",15,14,0.517,0.07,-3.45,2145,2043,1.04992657856094,NA,0.537
"176","Missouri State",19,14,0.576,5.07,2.01,2209,2108,1.04791271347249,NA,0.527
"177","Missouri",16,14,0.533,10.67,9.04,2226,2177,1.02250803858521,NA,0.542
"178","Monmouth",21,12,0.636,-4.84,-5.66,2253,2226,1.01212938005391,NA,0.529
"179","Montana State",14,13,0.519,-4.43,-3.59,1852,1826,1.01423877327492,NA,0.532
"180","Montana",10,18,0.357,-6.1,-0.91,1955,2001,0.977011494252874,NA,0.542
"181","Morehead State",16,13,0.552,-5.71,-2.9,2181,2162,1.00878815911193,NA,0.57
"182","Morgan State",11,16,0.407,-13.23,-10.15,1854,1937,0.957150232318018,NA,0.523
"183","Mount St. Mary's",10,19,0.345,-10.78,-6.91,1958,2070,0.945893719806763,NA,0.503
"184","Murray State",28,6,0.824,7.22,-3.2,2730,2342,1.16567036720752,NA,0.579
"185","Navy",5,23,0.179,-21.66,-5.04,1575,1977,0.796661608497724,NA,0.455
"186","Nebraska",18,13,0.581,12.66,5.08,2184,1949,1.12057465366855,NA,0.564
"187","Nevada-Las Vegas",18,13,0.581,7.49,5.19,2294,2210,1.03800904977376,NA,0.565
"188","Nevada",25,9,0.735,14.91,5.82,2579,2257,1.14266725742136,NA,0.541
"189","New Hampshire",10,20,0.333,-11.43,-6.79,1811,1950,0.928717948717949,NA,0.502
"190","New Mexico State",13,14,0.481,-3.34,-1.58,1784,1774,1.00563697857948,NA,0.513
"191","New Mexico",14,14,0.5,4.87,3.76,1948,1839,1.05927134312126,NA,0.569
"192","New Orleans",17,14,0.548,-2.36,-0.53,2160,2195,0.984054669703872,NA,0.5
"193","Niagara",22,10,0.688,3.26,-3.14,2611,2406,1.08520365752286,NA,0.553
"194","Nicholls State",6,21,0.222,-20.47,-6.25,1774,2040,0.869607843137255,NA,0.494
"195","Norfolk State",12,17,0.414,-15.02,-11.66,1794,1901,0.943713834823777,NA,0.498
"196","North Carolina-Asheville",9,20,0.31,-14.67,-4,1827,2054,0.889483933787731,NA,0.491
"197","North Carolina A&T",3,25,0.107,-24.41,-7.84,1617,2082,0.776657060518732,NA,0.43
"198","North Carolina-Greensboro",11,17,0.393,-7.36,-4.1,2043,2103,0.971469329529244,NA,0.54
"199","North Carolina State",21,10,0.677,18.45,10.61,2261,2018,1.12041625371655,NA,0.573
"200","North Carolina-Wilmington",15,15,0.5,1.44,-0.46,1844,1787,1.03189703413542,NA,0.501
"201","North Carolina",19,11,0.633,19.4,12.04,2464,2243,1.09852875613018,NA,0.543
"202","North Texas",13,15,0.464,-6.23,-2.92,2029,2045,0.992176039119804,NA,0.516
"203","Northeastern",19,11,0.633,-4.62,-6.19,2281,2166,1.05309325946445,NA,0.519
"204","Northern Arizona",15,14,0.517,-4.34,-3.12,2202,2150,1.02418604651163,NA,0.561
"205","Northern Illinois",10,20,0.333,-4.33,0.08,2030,2099,0.967127203430205,NA,0.537
"206","Northern Iowa",21,10,0.677,6.87,3.2,2147,2015,1.06550868486352,NA,0.55
"207","Northwestern State",11,17,0.393,-9.87,-5.23,2078,2150,0.966511627906977,NA,0.504
"208","Northwestern",14,15,0.483,4.63,5.91,1787,1824,0.979714912280702,NA,0.534
"209","Notre Dame",19,13,0.594,10.69,7.38,2257,2151,1.04927940492794,NA,0.532
"210","Oakland",13,17,0.433,-1.01,-0.3,2236,2219,1.00766110860748,NA,0.515
"211","Ohio State",14,16,0.467,1.52,5.02,1950,2055,0.948905109489051,NA,0.524
"212","Ohio",10,20,0.333,-3.19,-0.19,2000,2090,0.956937799043062,NA,0.518
"213","Oklahoma State",31,4,0.886,20.85,7.23,2698,2188,1.23308957952468,NA,0.583
"214","Oklahoma",20,11,0.645,10.53,6.27,2057,1925,1.06857142857143,NA,0.502
"215","Old Dominion",17,12,0.586,3.93,0.45,2136,2035,1.04963144963145,NA,0.535
"216","Oral Roberts",17,11,0.607,-0.06,-1.79,2265,2133,1.06188466947961,NA,0.585
"217","Oregon State",12,16,0.429,1.49,4.6,2018,2071,0.974408498309995,NA,0.502
"218","Oregon",18,13,0.581,8.65,6.91,2323,2269,1.02379903040987,NA,0.573
"219","Pacific",25,8,0.758,5.76,0.95,2272,2097,1.08345255126371,NA,0.572
"220","Penn State",9,19,0.321,-2.97,5.67,1632,1874,0.870864461045891,NA,0.48
"221","Pennsylvania",17,10,0.63,5.76,-2.09,1929,1717,1.12347117064648,NA,0.56
"222","Pepperdine",15,16,0.484,1.95,2.11,2446,2451,0.997960016319869,NA,0.551
"223","Pittsburgh",31,5,0.861,18.2,6.49,2446,2031,1.20433284096504,NA,0.537
"224","Portland State",11,16,0.407,-5.24,-3.12,1810,1823,0.992868897421832,NA,0.525
"225","Portland",11,17,0.393,-0.96,2.83,1953,2059,0.94851869839728,NA,0.53
"226","Prairie View",7,20,0.259,-20.55,-9.55,1673,1970,0.849238578680203,NA,0.468
"227","Princeton",20,8,0.714,1.54,-3.32,1760,1591,1.10622250157134,NA,0.573
"228","Providence",20,9,0.69,14.87,8.21,2060,1867,1.10337439742903,NA,0.555
"229","Purdue",17,14,0.548,9.72,5.46,2012,1880,1.07021276595745,NA,0.519
"230","Quinnipiac",9,20,0.31,-12.7,-7.4,2119,2214,0.957091237579042,NA,0.521
"231","Radford",12,16,0.429,-11.04,-7.78,1911,1951,0.979497693490518,NA,0.502
"232","Rhode Island",20,14,0.588,7.19,2.8,2342,2203,1.06309577848389,NA,0.501
"233","Rice",22,11,0.667,7.52,3.99,2446,2310,1.05887445887446,NA,0.558
"234","Richmond",20,13,0.606,10.07,5.07,2129,1964,1.08401221995927,NA,0.507
"235","Rider",17,14,0.548,-5.61,-4.95,2112,2134,0.989690721649485,NA,0.515
"236","Robert Morris",14,15,0.483,-10.38,-7.52,1989,2039,0.975478175576263,NA,0.563
"237","Rutgers",20,13,0.606,8.53,6.87,2266,2163,1.04761904761905,NA,0.52
"238","Sacramento State",13,15,0.464,-4.2,-2.39,1989,1981,1.00403836446239,NA,0.508
"239","Sacred Heart",12,15,0.444,-11.66,-7.66,1986,2094,0.948424068767908,NA,0.511
"240","Saint Francis (PA)",13,15,0.464,-10.67,-7.7,1873,1956,0.957566462167689,NA,0.531
"241","Saint Joseph's",30,2,0.938,20.03,4.97,2476,1994,1.24172517552658,NA,0.586
"242","Saint Louis",19,13,0.594,7.74,5.03,2005,1918,1.04535974973931,NA,0.526
"243","Saint Mary's (CA)",19,12,0.613,8.04,1.79,2377,2082,1.1416906820365,NA,0.569
"244","Saint Peter's",17,12,0.586,-2.43,-2.81,2196,2185,1.00503432494279,NA,0.526
"245","Sam Houston State",13,15,0.464,-12.48,-6.81,2100,2133,0.984528832630098,NA,0.533
"246","Samford",12,16,0.429,-8.68,-2.55,1838,1828,1.0054704595186,NA,0.61
"247","San Diego State",14,16,0.467,4.92,5.81,2125,2117,1.00377893245158,NA,0.507
"248","San Diego",4,26,0.133,-10.28,2.51,2042,2398,0.851542952460384,NA,0.546
"249","San Francisco",17,14,0.548,-1.95,1.85,2016,2102,0.959086584205519,NA,0.509
"250","San Jose State",6,23,0.207,-4.34,3.59,1779,1957,0.909044455799693,NA,0.509
"251","Santa Clara",16,16,0.5,0.8,2.61,2103,2131,0.986860628812764,NA,0.514
"252","Savannah State",4,24,0.143,-22.3,-3.52,1691,2217,0.762742444745151,NA,0.429
"253","Seton Hall",21,10,0.677,14.28,7.78,2228,2028,1.09861932938856,NA,0.544
"254","Siena",14,16,0.467,-4.66,-2.32,2071,2141,0.967304997664643,NA,0.485
"255","South Alabama",12,16,0.429,-4.37,-1.21,1845,1886,0.978260869565217,NA,0.51
"256","South Carolina State",18,11,0.621,-6.82,-10.14,2003,1888,1.06091101694915,NA,0.543
"257","South Carolina",23,11,0.676,12.77,5.33,2383,2130,1.118779342723,NA,0.524
"258","South Florida",7,20,0.259,-2.3,4.92,1654,1849,0.894537587885343,NA,0.507
"259","Southeast Missouri State",11,16,0.407,-5.49,-3.25,1918,1930,0.993782383419689,NA,0.547
"260","Southeastern Louisiana",20,9,0.69,-5.07,-7.95,2132,1982,1.07568113017154,NA,0.541
"261","Southern California",13,15,0.464,3.13,6.52,2111,2206,0.956935630099728,NA,0.519
"262","Southern Illinois",25,5,0.833,10.7,2.64,2131,1889,1.12811011116993,NA,0.524
"263","Southern Methodist",12,18,0.4,0.69,4.79,1937,2060,0.940291262135922,NA,0.519
"264","Southern Mississippi",13,15,0.464,-1.7,3,1817,1912,0.950313807531381,NA,0.498
"265","Southern Utah",10,18,0.357,-8.38,-0.61,1804,1947,0.926553672316384,NA,0.573
"266","Southern",12,16,0.429,-13,-12.78,1947,1930,1.00880829015544,NA,0.506
"267","St. Bonaventure",7,21,0.25,-7.09,4.19,1904,2220,0.857657657657658,NA,0.488
"268","St. Francis (NY)",15,13,0.536,-7.22,-8.76,1997,1954,1.02200614124872,NA,0.53
"269","St. John's (NY)",6,21,0.222,-1.08,7.85,1673,1914,0.874085684430512,NA,0.461
"270","Stanford",30,2,0.938,17.46,4.34,2356,1936,1.21694214876033,NA,0.566
"271","Stephen F. Austin",21,9,0.7,-2.1,-9.33,2138,1821,1.17408017572762,NA,0.541
"272","Stetson",12,15,0.444,-10.23,-3.87,1835,1958,0.937180796731359,NA,0.489
"273","Stony Brook",10,20,0.333,-11.55,-6.48,1877,2029,0.925086249383933,NA,0.506
"274","Syracuse",23,8,0.742,13.06,7.61,2265,2096,1.08062977099237,NA,0.528
"275","Temple",15,14,0.517,5.58,5.16,1889,1877,1.00639318060735,NA,0.475
"276","Tennessee-Martin",10,18,0.357,-8.57,-2.72,2037,2138,0.952759588400374,NA,0.521
"277","Tennessee State",7,21,0.25,-11.41,-1.91,1932,2179,0.886645250114731,NA,0.507
"278","Tennessee Tech",13,15,0.464,-6.23,-2.75,2150,2126,1.01128880526811,NA,0.55
"279","Tennessee",15,14,0.517,7.39,7.18,2063,2057,1.00291686922703,NA,0.538
"280","Texas A&M-Corpus Christi",15,11,0.577,-5.73,-4.64,1901,1840,1.03315217391304,NA,0.543
"281","Texas A&M",7,21,0.25,-1.51,3.03,2013,2140,0.940654205607477,NA,0.505
"282","Texas-Arlington",17,12,0.586,-6.13,-6.47,2097,2036,1.02996070726916,NA,0.56
"283","Texas Christian",12,17,0.414,1.39,4.98,1941,2045,0.949144254278729,NA,0.511
"284","Texas-El Paso",24,8,0.75,11.42,3.55,2479,2161,1.14715409532624,NA,0.58
"285","Texas-Rio Grande Valley",14,14,0.5,-8.91,-3,2005,1996,1.00450901803607,NA,0.51
"286","Texas-San Antonio",19,14,0.576,-7.22,-6.11,2400,2367,1.01394169835234,NA,0.53
"287","Texas Southern",14,15,0.483,-13.84,-12.98,1918,1923,0.99739989599584,NA,0.495
"288","Texas State",13,15,0.464,-9.19,-7.01,1933,1933,1,NA,0.542
"289","Texas Tech",23,11,0.676,14.71,8.21,2490,2269,1.09739973556633,NA,0.537
"290","Texas",25,8,0.758,18.52,8.4,2529,2195,1.15216400911162,NA,0.529
"291","Toledo",20,11,0.645,2.23,0.97,2379,2340,1.01666666666667,NA,0.563
