"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"88","Evansville",21,15,0.583,5.26,2.91,2490,2374,1.04886267902275,65.7,0.526
"89","Fairfield",19,16,0.543,-0.55,-2,2122,2071,1.0246257846451,62,0.506
"90","Fairleigh Dickinson",7,24,0.226,-18,-4.65,2034,2448,0.830882352941177,69.1,0.52
"91","Florida A&M",8,23,0.258,-16.14,-6.21,2015,2235,0.901565995525727,70.2,0.471
"92","Florida Atlantic",14,18,0.438,-5.88,-2.49,2092,2164,0.966728280961183,66.3,0.516
"93","Florida Gulf Coast",26,11,0.703,2.76,-2.07,2696,2469,1.09194005670312,69.5,0.548
"94","Florida International",18,14,0.563,-2.08,-2.11,2210,2209,1.00045269352648,69.6,0.526
"95","Florida State",18,16,0.529,5.67,7.23,2278,2331,0.977262977262977,66.3,0.544
"96","Florida",29,8,0.784,23.86,6.83,2642,2012,1.31312127236581,62.9,0.573
"97","Fordham",7,24,0.226,-6.9,4.59,1997,2353,0.84870378240544,68.8,0.484
"98","Fresno State",11,19,0.367,3.31,6.56,1798,1829,0.983050847457627,62.1,0.487
"99","Furman",7,24,0.226,-17.46,-5.29,1869,2180,0.857339449541284,64.7,0.505
"100","Gardner-Webb",21,13,0.618,-3.22,-5.93,2236,2066,1.08228460793804,64.3,0.513
"101","George Mason",22,16,0.579,2.01,-0.17,2587,2504,1.03314696485623,65.8,0.525
"102","George Washington",13,17,0.433,4.22,3.49,1988,1966,1.01119023397762,68.1,0.502
"103","Georgetown",25,7,0.781,15.84,7.59,2070,1806,1.14617940199336,62.4,0.541
"104","Georgia Southern",14,19,0.424,-9.67,-5.02,2050,2148,0.954376163873371,63.1,0.509
"105","Georgia State",15,16,0.484,-2.04,-2.4,2114,2075,1.01879518072289,64.1,0.538
"106","Georgia Tech",16,15,0.516,6.6,4.67,1993,1933,1.03103983445422,66.3,0.491
"107","Georgia",15,17,0.469,5.31,6.09,1946,1971,0.987316083206494,62.4,0.515
"108","Gonzaga",32,3,0.914,20.47,4.18,2696,2095,1.28687350835322,65.3,0.585
"109","Grambling",0,28,0,-35.85,-9.17,1391,2138,0.650608044901777,65.6,0.433
"110","Green Bay",18,16,0.529,1.67,-0.27,2247,2142,1.04901960784314,64.1,0.533
"111","Hampton",14,17,0.452,-9.35,-7.84,1936,1983,0.976298537569339,68.9,0.473
"112","Hartford",17,14,0.548,-5.84,-4.71,1863,1898,0.981559536354057,64.2,0.515
"113","Harvard",20,10,0.667,3.95,0.16,2049,1924,1.06496881496882,63.8,0.583
"114","Hawaii",17,15,0.531,-1.73,-2.37,2336,2305,1.01344902386117,69.7,0.537
"115","High Point",17,14,0.548,-4.66,-7.25,2221,2052,1.08235867446394,67.4,0.521
"116","Hofstra",7,25,0.219,-10.76,-1.92,1873,2132,0.878517823639775,64.9,0.46
"117","Holy Cross",12,18,0.4,-6.14,-2.97,1834,1929,0.950751684810783,62.3,0.516
"118","Houston Baptist",14,17,0.452,-15.17,-8.03,1982,2080,0.952884615384615,69.6,0.491
"119","Houston",20,13,0.606,-0.3,-3.77,2578,2420,1.06528925619835,70.1,0.552
"120","Howard",7,24,0.226,-14.42,-5.35,1615,1868,0.864561027837259,62.1,0.441
"121","Idaho State",6,24,0.2,-12.98,-4.85,1710,1928,0.886929460580913,60.4,0.502
"122","Idaho",12,18,0.4,-2.19,0.33,2050,2079,0.986050986050986,63.3,0.568
"123","Illinois-Chicago",18,16,0.529,-1.78,-0.69,2136,2134,1.00093720712277,63.8,0.509
"124","Illinois State",18,15,0.545,9.63,3.72,2460,2265,1.08609271523179,69.3,0.552
"125","Illinois",23,13,0.639,13.23,10.08,2465,2332,1.05703259005146,65.5,0.516
"126","Indiana State",18,15,0.545,5.08,5.64,2159,2164,0.997689463955638,65.3,0.527
"127","Indiana",29,7,0.806,24.9,8.38,2831,2236,1.26610017889088,67.1,0.59
"128","Iona",20,14,0.588,4.04,-0.02,2733,2595,1.05317919075145,70.5,0.562
"129","Iowa State",23,12,0.657,14.5,6.13,2779,2486,1.1178600160901,70,0.569
"130","Iowa",25,13,0.658,14.22,6.93,2665,2388,1.11599664991625,66.6,0.516
"131","IPFW",16,17,0.485,-7,-5.32,2213,2178,1.01606978879706,65.7,0.528
"132","IUPUI",6,26,0.188,-15.93,-2.79,2096,2451,0.85516115871073,66.2,0.526
"133","Jackson State",11,18,0.379,-14.8,-9.52,1920,2073,0.926193921852388,69.4,0.489
"134","Jacksonville State",17,11,0.607,-4.48,-4.29,1857,1817,1.02201430930105,63.8,0.537
"135","Jacksonville",14,18,0.438,-10.47,-4.74,2181,2300,0.948260869565217,69.3,0.508
"136","James Madison",21,15,0.583,-1.73,-2.28,2346,2326,1.00859845227859,64.1,0.514
"137","Kansas State",27,8,0.771,13.53,6.53,2414,2115,1.14137115839244,63.6,0.524
"138","Kansas",31,6,0.838,20.79,7.54,2782,2292,1.21378708551483,67.8,0.572
"139","Kennesaw State",3,27,0.1,-15.4,-4.76,1831,2150,0.851627906976744,64.5,0.483
"140","Kent State",21,14,0.6,2.38,-0.83,2484,2373,1.04677623261694,65.8,0.535
"141","Kentucky",21,12,0.636,13.94,5.78,2396,2127,1.12646920545369,66.8,0.551
"142","La Salle",24,10,0.706,10.14,4.46,2450,2257,1.08551174124945,66.5,0.552
"143","Lafayette",19,15,0.559,-3,-2.36,2349,2346,1.00127877237852,65.8,0.563
"144","Lamar",3,28,0.097,-20.55,-3.26,1862,2398,0.776480400333611,70.7,0.465
"145","Lehigh",21,10,0.677,3.95,-3.01,2266,2022,1.12067260138477,66.6,0.567
"146","Liberty",15,21,0.417,-9.13,-5.8,2489,2519,0.988090512107979,66.6,0.536
"147","Lipscomb",12,18,0.4,-11.7,-3.45,2079,2300,0.903913043478261,70.9,0.508
"148","Long Beach State",19,14,0.576,-1.18,1.92,2291,2360,0.970762711864407,68.2,0.531
"149","Long Island University",20,14,0.588,-3.21,-5.8,2677,2589,1.03398995751255,70,0.576
"150","Longwood",8,25,0.242,-19.36,-5.1,2270,2687,0.844808336434686,72.4,0.521
"151","Louisiana-Lafayette",13,20,0.394,-4.92,-2.23,2337,2413,0.968503937007874,71,0.517
"152","Louisiana-Monroe",4,23,0.148,-13.97,-1.45,1621,1959,0.827462991322103,66.9,0.5
"153","Louisiana State",19,12,0.613,5.82,4.01,2194,2138,1.02619270346118,69,0.515
"154","Louisiana Tech",27,7,0.794,5.48,-2.06,2470,2151,1.14830311483031,70.6,0.507
"155","Louisville",35,5,0.875,24.81,9.13,2978,2351,1.2666950233943,66.4,0.544
"156","Loyola (IL)",15,16,0.484,-1.03,-2.3,1995,1934,1.03154084798345,63.1,0.54
"157","Loyola Marymount",11,23,0.324,-3.04,2.86,2202,2338,0.941830624465355,66,0.494
"158","Loyola (MD)",23,12,0.657,1.33,-2.1,2341,2221,1.05402971634399,63.9,0.511
"159","Maine",11,19,0.367,-9.57,-4.12,1988,2091,0.950741272118603,69.1,0.509
"160","Manhattan",14,18,0.438,-1.97,-0.38,1865,1916,0.973382045929019,62.5,0.509
"161","Marist",10,21,0.323,-6.34,-1.63,2045,2191,0.933363760839799,67.8,0.515
"162","Marquette",26,9,0.743,14.04,8.58,2382,2191,1.08717480602465,63.4,0.541
"163","Marshall",13,19,0.406,-3.62,0.93,2208,2327,0.948861194671251,68.8,0.508
"164","Maryland-Baltimore County",8,23,0.258,-12.5,-3.7,1970,2216,0.88898916967509,67.6,0.49
"165","Maryland-Eastern Shore",2,26,0.071,-19.61,-5.11,1535,1941,0.790829469345698,64.6,0.436
"166","Maryland",25,13,0.658,11.37,4.66,2688,2433,1.10480887792848,67.3,0.544
"167","Massachusetts",21,12,0.636,5.82,4.55,2408,2366,1.01775147928994,70.9,0.533
"168","McNeese State",14,17,0.452,-11.49,-4.63,2055,2172,0.946132596685083,66,0.487
"169","Memphis",31,5,0.861,12.26,2.7,2681,2337,1.1471972614463,69.5,0.55
"170","Mercer",24,12,0.667,0.69,-4.08,2371,2135,1.11053864168618,62.9,0.547
"171","Miami (FL)",29,7,0.806,16.99,7.88,2509,2181,1.15038972948189,64,0.548
"172","Miami (OH)",9,22,0.29,-6.62,-0.26,1954,2128,0.918233082706767,65.3,0.52
"173","Michigan State",27,9,0.75,18.64,10.55,2448,2129,1.14983560356975,64.7,0.542
"174","Michigan",31,8,0.795,21.28,10.05,2932,2467,1.18848804215647,64.1,0.572
"175","Middle Tennessee",28,6,0.824,11.16,-1.52,2405,1974,1.21833839918946,65.6,0.548
"176","Milwaukee",8,24,0.25,-10.33,-0.26,2007,2264,0.886484098939929,66,0.492
"177","Minnesota",21,13,0.618,16.83,10.31,2337,2115,1.10496453900709,63.5,0.531
"178","Mississippi State",10,22,0.313,-4.54,4.34,1940,2224,0.872302158273381,68.2,0.486
"179","Mississippi Valley State",5,23,0.179,-19.13,-8.28,1765,2069,0.853069115514741,70.7,0.463
"180","Mississippi",27,9,0.75,14.42,4.14,2779,2409,1.15359070153591,70.5,0.526
"181","Missouri-Kansas City",8,24,0.25,-13.61,-2.74,1950,2252,0.865896980461812,65.2,0.51
"182","Missouri State",11,22,0.333,-2.8,4.65,1966,2136,0.920411985018727,61.5,0.492
"183","Missouri",23,11,0.676,15.41,6,2588,2268,1.14109347442681,68.2,0.551
"184","Monmouth",10,21,0.323,-12.02,-4.19,2009,2252,0.892095914742451,70.8,0.484
"185","Montana State",13,17,0.433,-10.9,-6.69,2118,2181,0.97111416781293,67,0.526
"186","Montana",25,7,0.781,-1.11,-4.21,2238,2096,1.06774809160305,63.8,0.576
"187","Morehead State",15,18,0.455,-5.36,-1.81,2396,2408,0.995016611295681,70.9,0.524
"188","Morgan State",17,15,0.531,-5.39,-7.51,2162,2094,1.03247373447947,67.3,0.504
"189","Mount St. Mary's",18,14,0.563,-5.85,-4.1,2233,2289,0.975535168195719,67.6,0.535
"190","Murray State",21,10,0.677,1.21,-2.89,2257,2071,1.08981168517624,67,0.555
"191","Navy",8,23,0.258,-11.31,-4.44,1709,1888,0.905190677966102,60.5,0.47
"192","Nebraska-Omaha",11,20,0.355,-15.18,-3.9,2215,2548,0.869309262166405,71.6,0.543
"193","Nebraska",15,18,0.455,4.4,9.59,1923,2094,0.918338108882522,61.8,0.487
"194","Nevada-Las Vegas",25,10,0.714,12.92,5.71,2498,2206,1.13236627379873,68.9,0.53
"195","Nevada",12,19,0.387,0.45,5.35,2092,2229,0.938537460744729,66.9,0.523
"196","New Hampshire",9,20,0.31,-8.26,-4.19,1745,1819,0.959318306761957,64.5,0.478
"197","New Mexico State",24,11,0.686,5.11,0.7,2355,2175,1.08275862068966,65.2,0.528
"198","New Mexico",29,6,0.829,13.28,6.63,2355,2122,1.10980207351555,64.7,0.533
"199","New Orleans",8,18,0.308,-21.26,-6.12,1791,1958,0.914708886618999,72.6,0.504
"200","Niagara",19,14,0.576,0.58,-1.15,2436,2379,1.02395964691047,68.9,0.52
"201","Nicholls State",9,21,0.3,-10.54,-4.97,2020,2187,0.923639689071788,67.3,0.522
"202","NJIT",16,13,0.552,-8.33,-9.01,2042,1869,1.09256286784377,68.5,0.513
"203","Norfolk State",21,12,0.636,-5.77,-6.56,2188,2162,1.01202590194265,68.7,0.497
"204","North Carolina-Asheville",16,16,0.5,-3.67,-3.98,2296,2213,1.03750564844103,69.6,0.532
"205","North Carolina A&T",20,17,0.541,-6.94,-6.3,2299,2291,1.00349192492361,67.1,0.497
"206","North Carolina Central",22,9,0.71,-2.23,-7.05,2079,1758,1.18259385665529,64.9,0.559
"207","North Carolina-Greensboro",9,22,0.29,-9.42,-5.31,2222,2286,0.972003499562555,71.7,0.509
"208","North Carolina State",24,11,0.686,14.32,7.17,2708,2458,1.10170870626526,68.6,0.571
"209","North Carolina-Wilmington",10,20,0.333,-10.09,-2.27,1899,2111,0.899573661771672,66.6,0.497
"210","North Carolina",25,11,0.694,14.52,8.01,2762,2492,1.10834670947031,71.6,0.525
"211","North Dakota State",24,10,0.706,5.21,-4.01,2282,1908,1.19601677148847,61,0.561
"212","North Dakota",16,17,0.485,-8.53,-5.34,2222,2243,0.990637539010254,67.2,0.519
"213","North Florida",13,19,0.406,-7.35,-3.22,2121,2235,0.948993288590604,66.7,0.532
"214","North Texas",12,20,0.375,-6.39,-2.73,2117,2201,0.961835529304861,67.7,0.494
"215","Northeastern",20,13,0.606,-1.35,-1.93,2273,2254,1.00842945874002,63.8,0.554
"216","Northern Arizona",11,21,0.344,-12.02,-3.55,2140,2411,0.887598506843633,68.6,0.516
"217","Northern Colorado",13,18,0.419,-7.64,-5.19,2184,2181,1.00137551581843,66.4,0.55
"218","Northern Illinois",5,25,0.167,-12,-2.2,1619,1885,0.858885941644562,62.6,0.443
"219","Northern Iowa",21,15,0.583,8.6,5.23,2400,2229,1.07671601615074,63.4,0.556
"220","Northern Kentucky",11,16,0.407,-7.82,-5.42,1582,1647,0.9605343047966,60.4,0.511
"221","Northwestern State",23,9,0.719,0.41,-3.77,2559,2285,1.1199124726477,74.4,0.539
"222","Northwestern",13,19,0.406,5.36,8.3,1943,2037,0.953853706431026,61.5,0.508
"223","Notre Dame",25,10,0.714,13.74,7.22,2450,2222,1.1026102610261,62,0.551
"224","Oakland",16,17,0.485,-4.39,-1.61,2444,2485,0.983501006036217,68.9,0.54
"225","Ohio State",29,8,0.784,20.19,9.32,2599,2197,1.18297678652708,64.2,0.541
"226","Ohio",24,10,0.706,6.94,-1.06,2464,2192,1.12408759124088,67.7,0.562
"227","Oklahoma State",24,9,0.727,15.57,6.73,2371,2079,1.14045214045214,67.3,0.536
"228","Oklahoma",20,12,0.625,11.4,7.09,2260,2122,1.06503298774741,66.8,0.524
"229","Old Dominion",5,25,0.167,-7.59,-1.55,1947,2128,0.914943609022556,65.9,0.484
"230","Oral Roberts",20,15,0.571,-0.23,-3,2484,2341,1.06108500640752,66.5,0.545
"231","Oregon State",14,18,0.438,6.04,4.29,2304,2248,1.02491103202847,68.6,0.528
"232","Oregon",28,9,0.757,13.82,5.77,2650,2352,1.12670068027211,68.8,0.531
"233","Pacific",22,13,0.629,1.96,1.05,2344,2238,1.047363717605,63.3,0.542
"234","Penn State",10,21,0.323,2.85,9.46,1910,2115,0.903073286052009,64.4,0.486
"235","Pennsylvania",9,22,0.29,-6.97,-1.48,1947,2117,0.919697685403873,67.5,0.516
"236","Pepperdine",12,18,0.4,-3.73,1.06,1883,2021,0.931716971796141,63.8,0.522
"237","Pittsburgh",24,9,0.727,18.82,5.63,2282,1847,1.23551705468327,60.4,0.546
"238","Portland State",8,20,0.286,-10.84,-5.54,1929,2037,0.946980854197349,65.3,0.541
"239","Portland",11,21,0.344,-5.79,3.28,1951,2189,0.891274554591137,65.5,0.489
"240","Prairie View",15,19,0.441,-15.61,-10.1,2182,2223,0.981556455240666,69.3,0.458
"241","Presbyterian",8,24,0.25,-17.47,-4.71,1987,2248,0.883896797153025,63.1,0.54
"242","Princeton",17,11,0.607,3.16,-1.65,1803,1635,1.10275229357798,60.4,0.564
"243","Providence",19,15,0.559,9.28,6.55,2299,2206,1.04215775158658,65.8,0.501
"244","Purdue",16,18,0.471,9.04,7.87,2252,2212,1.01808318264014,65.7,0.494
"245","Quinnipiac",15,16,0.484,-4.75,-4.91,2225,2220,1.00225225225225,67.6,0.505
"246","Radford",13,19,0.406,-10.87,-7.32,2136,2179,0.98026617714548,68.4,0.483
"247","Rhode Island",8,21,0.276,-0.6,4.95,1786,1947,0.917308680020544,63.2,0.496
"248","Rice",5,26,0.161,-11.12,0.01,1875,2199,0.852660300136426,63.8,0.505
"249","Richmond",19,15,0.559,6.9,3.43,2380,2262,1.05216622458002,64.3,0.565
"250","Rider",19,15,0.559,-1.22,-1.66,2166,2151,1.00697350069735,65.9,0.526
"251","Robert Morris",24,11,0.686,0.24,-4.9,2480,2300,1.07826086956522,66.3,0.552
"252","Rutgers",15,16,0.484,5.97,6.77,2027,2052,0.987816764132554,64.7,0.52
"253","Sacramento State",14,15,0.483,-9.4,-6.77,1876,1904,0.985294117647059,63.7,0.512
"254","Sacred Heart",9,20,0.31,-9.76,-3.69,2036,2212,0.920433996383363,68.9,0.533
"255","Saint Francis (PA)",5,24,0.172,-15.16,-4.37,1804,2117,0.852149267831838,64.4,0.514
"256","Saint Joseph's",18,14,0.563,7.31,4.03,2150,2045,1.05134474327628,63.2,0.539
"257","Saint Louis",28,7,0.8,14.33,4.28,2388,2036,1.17288801571709,64.7,0.545
"258","Saint Mary's (CA)",28,7,0.8,14.51,3.31,2610,2203,1.18474807081253,64.5,0.573
"259","Saint Peter's",9,21,0.3,-9.05,-2.92,1788,1972,0.906693711967546,64.1,0.479
"260","Sam Houston State",17,17,0.5,-6.45,-5.16,2168,2080,1.04230769230769,65.3,0.481
"261","Samford",11,21,0.344,-10.05,-4.38,1957,2114,0.925733207190161,61.2,0.532
"262","San Diego State",23,11,0.676,13.01,6.19,2356,2077,1.13432835820896,66.6,0.524
"263","San Diego",16,18,0.471,-0.55,2.6,2215,2260,0.980088495575221,64.6,0.525
"264","San Francisco",15,16,0.484,2.42,2.83,2161,2141,1.00934142923867,66.7,0.553
"265","San Jose State",9,20,0.31,-9.39,-0.92,1802,1999,0.901450725362681,68,0.461
"266","Santa Clara",26,12,0.684,6.58,1.72,2827,2577,1.09701202949166,68.1,0.549
"267","Savannah State",19,15,0.559,-5.41,-4.73,1931,1887,1.02331743508214,63.2,0.487
"268","Seattle",8,22,0.267,-4.53,-1.05,1966,2058,0.955296404275996,70.1,0.494
"269","Seton Hall",15,18,0.455,5.54,5.96,2136,2150,0.993488372093023,65,0.538
"270","Siena",8,24,0.25,-10.25,-1.87,1921,2189,0.87756966651439,64.2,0.499
"271","South Alabama",17,13,0.567,-2.89,-2.96,2060,2040,1.00980392156863,69,0.513
"272","South Carolina State",6,24,0.2,-18.17,-5.1,1808,2135,0.846838407494145,65.9,0.461
"273","South Carolina Upstate",16,17,0.485,-3.59,-4.79,2315,2194,1.05515041020966,66.9,0.526
"274","South Carolina",14,18,0.438,-0.71,2.11,2115,2205,0.959183673469388,66.3,0.503
"275","South Dakota State",25,10,0.714,2.36,-3.27,2568,2300,1.11652173913043,64,0.574
"276","South Dakota",10,20,0.333,-7.5,-2.92,2113,2208,0.956974637681159,67.2,0.559
"277","South Florida",12,19,0.387,4.28,7.7,1822,1928,0.945020746887967,60.1,0.48
"278","Southeast Missouri State",17,16,0.515,-5.51,-6.06,2446,2360,1.0364406779661,69.2,0.564
"279","Southeastern Louisiana",13,18,0.419,-10.65,-3.76,1965,2113,0.929957406530999,66.4,0.498
"280","Southern California",14,18,0.438,6.31,8.25,2101,2163,0.971336107258437,67.1,0.504
"281","SIU Edwardsville",9,18,0.333,-11.19,-4.67,1699,1827,0.929939792008758,66.3,0.513
"282","Southern Illinois",14,17,0.452,-0.82,2.28,1964,2019,0.972758791480931,63.2,0.514
"283","Southern Methodist",15,17,0.469,-0.59,-1.33,2064,2007,1.02840059790732,63.8,0.532
"284","Southern Mississippi",27,10,0.73,8.95,1.49,2733,2348,1.16396933560477,66.2,0.566
"285","Southern Utah",11,20,0.355,-12.04,-5,2066,2230,0.926457399103139,69.2,0.498
"286","Southern",23,10,0.697,-2.61,-10.31,2223,1890,1.17619047619048,65.5,0.533
