"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"53","Charlotte",14,19,0.424,-3.14,-1.72,2584,2631,0.982136069935386,72.1,0.54
"54","Chattanooga",29,6,0.829,3.24,-3.46,2652,2364,1.12182741116751,68.1,0.565
"55","Chicago State",4,28,0.125,-17.52,-1.38,2140,2478,0.863599677158999,72,0.472
"56","Cincinnati",22,11,0.667,15.19,5.25,2418,2090,1.15693779904306,65.6,0.527
"57","Citadel",10,22,0.313,-15.95,-4.75,2753,2962,0.929439567859554,81.2,0.534
"58","Clemson",17,14,0.548,12.03,6.87,2159,1999,1.08004002001001,63.7,0.54
"59","Cleveland State",9,23,0.281,-9.17,0.09,1947,2169,0.897648686030429,65.9,0.486
"60","Coastal Carolina",21,12,0.636,-1.85,-4.22,2410,2196,1.09744990892532,68.3,0.539
"61","Colgate",13,17,0.433,-8.61,-6.06,2093,2145,0.975757575757576,65.3,0.549
"62","College of Charleston",17,14,0.548,2.37,0.04,2028,1921,1.05570015616866,65.1,0.51
"63","Colorado State",18,16,0.529,2.31,1.53,2700,2626,1.02817974105103,69.3,0.545
"64","Colorado",22,12,0.647,12.04,7.64,2576,2407,1.0702118820108,70.8,0.534
"65","Columbia",25,10,0.714,3.45,-2.55,2670,2399,1.11296373488954,66.8,0.571
"66","Connecticut",25,11,0.694,15.89,6.28,2631,2285,1.15142231947484,66.3,0.555
"67","Coppin State",9,22,0.29,-15.75,-6.06,2240,2497,0.897076491790148,71.3,0.491
"68","Cornell",10,18,0.357,-9.55,-1.04,1992,2193,0.908344733242134,72.6,0.516
"69","Creighton",20,15,0.571,13.69,6.44,2787,2533,1.1002763521516,72,0.568
"70","Dartmouth",10,18,0.357,-5.58,-3.29,1992,1989,1.00150829562594,69.1,0.526
"71","Davidson",20,13,0.606,5.74,5.14,2608,2576,1.01242236024845,71.2,0.558
"72","Dayton",25,8,0.758,11.34,4.76,2393,2176,1.09972426470588,68.6,0.546
"73","Delaware State",7,25,0.219,-20.88,-6.85,1980,2336,0.847602739726027,67.2,0.478
"74","Delaware",7,23,0.233,-8.62,0.85,1986,2270,0.87488986784141,67.4,0.498
"75","Denver",16,15,0.516,-3.34,-3.24,2021,2024,0.998517786561265,62.6,0.594
"76","DePaul",9,22,0.29,0.83,8.34,2092,2325,0.899784946236559,68.4,0.527
"77","Detroit Mercy",16,15,0.516,-2.44,-0.82,2595,2567,1.01090767432801,75.7,0.563
"78","Drake",7,24,0.226,-5.15,0.92,2093,2230,0.938565022421525,65.9,0.549
"79","Drexel",6,25,0.194,-5.42,1.88,1958,2183,0.896930829134219,65.6,0.484
"80","Duke",25,11,0.694,19.23,10.59,2920,2609,1.11920275967804,68.4,0.573
"81","Duquesne",17,17,0.5,1.41,1.35,2704,2677,1.01008591707135,73.6,0.566
"82","East Carolina",12,20,0.375,-0.38,3.22,2186,2301,0.950021729682747,67,0.524
"83","East Tennessee State",24,12,0.667,-1.49,-2.29,2813,2687,1.04689244510607,71.1,0.562
"84","Eastern Illinois",13,17,0.433,-8.35,-3.52,2145,2213,0.9692724807953,68.3,0.532
"85","Eastern Kentucky",15,16,0.484,-3.53,-3.86,2497,2453,1.01793721973094,73.4,0.597
"86","Eastern Michigan",18,15,0.545,-0.14,1.24,2553,2460,1.03780487804878,72.4,0.539
"87","Eastern Washington",18,16,0.529,-4.47,-6.03,2769,2617,1.05808177302254,70.4,0.594
"88","Elon",16,16,0.5,-0.67,0.66,2429,2413,1.00663075010361,71.7,0.545
"89","Evansville",25,9,0.735,8.1,-0.39,2526,2221,1.13732552904097,68.9,0.575
"90","Fairfield",19,14,0.576,-3.84,-3.14,2522,2545,0.990962671905697,72.2,0.548
"91","Fairleigh Dickinson",18,15,0.545,-10.9,-8.31,2558,2600,0.983846153846154,72.4,0.546
"92","Florida A&M",8,21,0.276,-21.74,-10.67,1863,2128,0.87546992481203,70.8,0.482
"93","Florida Atlantic",8,25,0.242,-10.3,-1.72,2189,2445,0.895296523517382,68.5,0.511
"94","Florida Gulf Coast",21,14,0.6,-0.79,-3.82,2703,2473,1.09300444803882,69.8,0.546
"95","Florida International",13,19,0.406,-5.25,-4.81,2277,2242,1.01561106155219,66.8,0.546
"96","Florida State",20,14,0.588,12.16,8.16,2652,2516,1.05405405405405,71.8,0.551
"97","Florida",21,15,0.583,14.69,9.19,2677,2479,1.07987091569181,70.1,0.516
"98","Fordham",17,14,0.548,1.87,-0.09,2206,2128,1.03665413533835,68.2,0.545
"99","Fresno State",25,10,0.714,5.27,2.24,2630,2475,1.06262626262626,70,0.524
"100","Furman",19,16,0.543,-2.83,-4.2,2487,2333,1.06600942991856,66.4,0.557
"101","Gardner-Webb",17,16,0.515,-6.92,-3.96,2476,2451,1.01019991840065,70.9,0.522
"102","George Mason",11,21,0.344,-1.79,3.62,2140,2313,0.925205361003026,67.6,0.487
"103","George Washington",28,10,0.737,11.43,4.24,2875,2602,1.10491929285165,67.5,0.553
"104","Georgetown",15,18,0.455,10.31,8.49,2430,2370,1.0253164556962,69.1,0.554
"105","Georgia Southern",14,17,0.452,-5.65,-3.14,2353,2307,1.01993931512787,71.2,0.523
"106","Georgia State",16,14,0.533,-2.8,-2.19,1971,1950,1.01076923076923,65.1,0.524
"107","Georgia Tech",21,15,0.583,12.51,9.95,2637,2545,1.03614931237721,66.9,0.533
"108","Georgia",20,14,0.588,9.41,8.47,2401,2369,1.01350780920219,68.1,0.526
"109","Gonzaga",28,8,0.778,16.92,4.23,2840,2360,1.20338983050847,68.1,0.587
"110","Grambling",7,24,0.226,-19.62,-8.48,1924,2110,0.911848341232227,67.2,0.496
"111","Grand Canyon",27,7,0.794,1.43,-5.6,2581,2316,1.11442141623489,69.9,0.543
"112","Green Bay",23,13,0.639,1.16,-0.67,3013,2880,1.04618055555556,77.4,0.533
"113","Hampton",21,11,0.656,-8.74,-8.45,2363,2370,0.99704641350211,71.8,0.502
"114","Hartford",10,23,0.303,-14.29,-5.69,2336,2588,0.902627511591963,70,0.531
"115","Harvard",14,16,0.467,-0.96,-0.25,2001,1985,1.0080604534005,67.1,0.527
"116","Hawaii",28,6,0.824,9.03,-1.04,2620,2267,1.15571239523599,71.5,0.555
"117","High Point",21,11,0.656,-0.52,-4.24,2473,2258,1.09521700620018,67.7,0.569
"118","Hofstra",24,10,0.706,5.02,0.77,2681,2509,1.06855320844958,70.2,0.55
"119","Holy Cross",15,20,0.429,-11.2,-6.11,2267,2445,0.92719836400818,64.6,0.515
"120","Houston Baptist",17,17,0.5,-10.39,-5.26,2604,2582,1.00852052672347,72.4,0.566
"121","Houston",22,10,0.688,10.3,2.17,2476,2216,1.1173285198556,66.3,0.553
"122","Howard",12,20,0.375,-14.43,-8.33,2311,2433,0.949856144677353,72.2,0.507
"123","Idaho State",16,15,0.516,-9.83,-6.69,2297,2357,0.974543911752227,71.8,0.547
"124","Idaho",21,13,0.618,-5.19,-5.88,2372,2251,1.05375388716126,67.2,0.544
"125","Illinois-Chicago",5,25,0.167,-14.52,-0.81,2019,2348,0.859880749574106,72.7,0.464
"126","Illinois State",18,14,0.563,3.4,2.59,2149,2114,1.01655629139073,67.7,0.508
"127","Illinois",15,19,0.441,4.39,7.03,2452,2542,0.964594807238395,68.6,0.537
"128","Incarnate Word",17,12,0.586,-9.2,-6.2,2145,2140,1.00233644859813,71.2,0.551
"129","Indiana State",15,17,0.469,0.04,2.2,2170,2222,0.976597659765977,70,0.496
"130","Indiana",27,8,0.771,19.59,6.9,2891,2447,1.18144666939109,69.1,0.612
"131","Iona",22,11,0.667,3.59,-1.78,2628,2451,1.07221542227662,72.5,0.566
"132","Iowa State",23,12,0.657,16.93,10.16,2862,2625,1.09028571428571,71.6,0.59
"133","Iowa",22,11,0.667,17.01,8.71,2561,2287,1.11980760822038,69.1,0.546
"134","IPFW",24,10,0.706,0,-1.66,2701,2585,1.04487427466151,70.4,0.578
"135","IUPUI",13,19,0.406,-5.86,0.11,2181,2362,0.923370025402201,70,0.508
"136","Jackson State",20,16,0.556,-8.66,-9.54,2455,2352,1.0437925170068,68.3,0.487
"137","Jacksonville State",8,23,0.258,-10.26,-3.95,2100,2234,0.940017905102954,66.6,0.509
"138","Jacksonville",16,16,0.5,-9.34,-6.09,2444,2431,1.00534759358289,72.3,0.534
"139","James Madison",21,11,0.656,6.17,0.5,2405,2197,1.09467455621302,67.9,0.554
"140","Kansas State",17,16,0.515,12.31,9.79,2334,2251,1.03687250111062,67.5,0.518
"141","Kansas",33,5,0.868,23.87,11.22,3089,2570,1.20194552529183,69.8,0.592
"142","Kennesaw State",11,20,0.355,-8.58,-1.61,2239,2399,0.933305543976657,70.5,0.527
"143","Kent State",19,13,0.594,-1.53,-1.47,2361,2317,1.01899007337074,68.1,0.531
"144","Kentucky",27,9,0.75,20.23,8.84,2861,2451,1.16727866177071,68.3,0.564
"145","La Salle",9,22,0.29,-6.09,4.65,1987,2279,0.871873628784555,67.2,0.508
"146","Lafayette",6,24,0.2,-15,-6,2142,2412,0.888059701492537,69.7,0.535
"147","Lamar",11,19,0.367,-14.69,-8.77,2263,2310,0.97965367965368,73.7,0.517
"148","Lehigh",17,15,0.531,-4.42,-5.2,2268,2210,1.0262443438914,67.2,0.554
"149","Liberty",13,19,0.406,-10.42,-3.73,2070,2188,0.946069469835466,64.9,0.559
"150","Lipscomb",12,21,0.364,-8.85,-3.81,2590,2689,0.963183339531424,73.8,0.552
"151","Long Beach State",20,15,0.571,4.09,4.57,2613,2568,1.01752336448598,70.7,0.534
"152","Long Island University",16,15,0.516,-11.79,-11.01,2362,2386,0.989941324392288,73,0.524
"153","Longwood",10,23,0.303,-11.42,-5.15,2397,2503,0.957650819017179,69.7,0.545
"154","Louisiana-Lafayette",19,15,0.559,2.62,-1.94,2706,2476,1.09289176090468,71.7,0.536
"155","Louisiana-Monroe",20,14,0.588,-0.18,-1.46,2471,2360,1.04703389830508,66.7,0.546
"156","Louisiana State",19,14,0.576,8.79,7,2602,2543,1.0232009437672,72.9,0.543
"157","Louisiana Tech",23,10,0.697,-0.07,-4.4,2624,2395,1.09561586638831,73,0.547
"158","Louisville",23,8,0.742,21.57,7.74,2324,1895,1.22638522427441,66.4,0.546
"159","Loyola (IL)",15,17,0.469,-0.7,1.11,2059,2082,0.98895292987512,65.5,0.523
"160","Loyola Marymount",14,17,0.452,-3.63,0.87,2208,2319,0.952134540750323,68,0.512
"161","Loyola (MD)",9,21,0.3,-10.9,-5.24,2090,2260,0.924778761061947,67.3,0.519
"162","Maine",8,22,0.267,-17.39,-6.49,2279,2606,0.874520337682272,77.7,0.518
"163","Manhattan",13,18,0.419,-7.48,-3.12,2133,2268,0.94047619047619,69,0.545
"164","Marist",7,23,0.233,-11.69,-4.52,2145,2360,0.908898305084746,69,0.535
"165","Marquette",20,13,0.606,7.66,5.57,2517,2448,1.0281862745098,72.3,0.559
"166","Marshall",17,16,0.515,0.83,-0.3,2838,2801,1.01320956801142,77.6,0.566
"167","Maryland-Baltimore County",7,25,0.219,-15.37,-6.87,2307,2579,0.894532764637456,70.7,0.537
"168","Maryland-Eastern Shore",10,22,0.313,-14.23,-6.17,2178,2399,0.907878282617757,68.4,0.538
"169","Maryland",27,9,0.75,16.71,8.31,2725,2400,1.13541666666667,67.4,0.594
"170","Massachusetts-Lowell",11,18,0.379,-13.59,-6.17,2221,2401,0.92503123698459,74.3,0.564
"171","Massachusetts",14,18,0.438,0.64,2.96,2353,2427,0.969509682735888,71.7,0.527
"172","McNeese State",9,20,0.31,-15.24,-6.74,2083,2301,0.905258583224685,70.5,0.508
"173","Memphis",19,15,0.559,9.84,3.58,2603,2390,1.08912133891213,73.6,0.511
"174","Mercer",19,15,0.559,-3.11,-4.55,2446,2339,1.04574604531851,65.7,0.537
"175","Miami (FL)",27,8,0.771,18.52,10.69,2633,2359,1.11615091140314,66.2,0.582
"176","Miami (OH)",13,20,0.394,-5.91,-0.25,2089,2249,0.928857269897732,65.5,0.5
"177","Michigan State",29,6,0.829,22.59,6.94,2793,2245,1.24409799554566,66.9,0.588
"178","Michigan",23,13,0.639,13.75,7.92,2656,2426,1.09480626545754,65.8,0.573
"179","Middle Tennessee",25,10,0.714,2.66,-0.7,2539,2410,1.05352697095436,69.1,0.537
"180","Milwaukee",20,13,0.606,2.89,-2.02,2618,2391,1.09493935591803,68.5,0.577
"181","Minnesota",8,23,0.258,0.86,6.86,2108,2294,0.918918918918919,68.4,0.502
"182","Mississippi State",14,17,0.452,8.18,6.02,2323,2256,1.02969858156028,70.2,0.547
"183","Mississippi Valley State",8,27,0.229,-19.86,-8.11,2293,2704,0.848002958579882,71.3,0.469
"184","Mississippi",20,12,0.625,7.91,4.81,2405,2306,1.0429314830876,70,0.525
"185","Missouri-Kansas City",12,19,0.387,-6.31,-2.24,2152,2240,0.960714285714286,67.7,0.524
"186","Missouri State",13,19,0.406,-3.52,2.58,2153,2321,0.927617406290392,69.1,0.499
"187","Missouri",10,21,0.323,2.5,6.88,2126,2262,0.939876215738285,69.3,0.515
"188","Monmouth",28,8,0.778,5.29,-1.85,2861,2604,1.09869431643625,73.9,0.546
"189","Montana State",14,17,0.452,-6.91,-5.35,2369,2411,0.98257984238905,70.1,0.538
"190","Montana",21,12,0.636,-0.72,-4.29,2393,2225,1.07550561797753,67.2,0.565
"191","Morehead State",23,14,0.622,1.04,-1.65,2722,2553,1.06619663141402,67.7,0.524
"192","Morgan State",9,22,0.29,-12.57,-7.97,2089,2223,0.939721097615834,69.1,0.481
"193","Mount St. Mary's",14,19,0.424,-9.93,-7.99,2218,2282,0.971954425942156,69.7,0.492
"194","Murray State",17,14,0.548,-1.58,-3.06,2212,2093,1.05685618729097,65.6,0.557
"195","Navy",19,14,0.576,-4.99,-7.05,2230,2135,1.04449648711944,64.9,0.525
"196","Nebraska-Omaha",18,14,0.563,-0.24,-2.04,2729,2619,1.04200076365025,76.4,0.564
"197","Nebraska",16,18,0.471,8.84,5.57,2456,2345,1.04733475479744,67,0.538
"198","Nevada-Las Vegas",18,15,0.545,5.5,3.17,2581,2427,1.0634528224145,74,0.537
"199","Nevada",24,14,0.632,2.85,1.79,2878,2740,1.05036496350365,72.4,0.521
"200","New Hampshire",20,13,0.606,-7.89,-7.05,2342,2297,1.01959077057031,68.6,0.515
"201","New Mexico State",23,11,0.676,3.59,-3.54,2424,2145,1.13006993006993,66.6,0.539
"202","New Mexico",17,15,0.531,5.21,2.58,2432,2348,1.03577512776831,72.2,0.565
"203","New Orleans",10,20,0.333,-14.21,-8.17,2249,2325,0.967311827956989,74,0.509
"204","Niagara",7,25,0.219,-11.26,-3.86,2067,2304,0.897135416666667,67.2,0.489
"205","Nicholls State",11,23,0.324,-16.68,-5.23,2298,2598,0.884526558891455,71.6,0.511
"206","NJIT",20,15,0.571,-4.17,-4.56,2629,2587,1.01623502126015,70.7,0.555
"207","Norfolk State",17,17,0.5,-7.55,-6.73,2494,2494,1,68.8,0.542
"208","North Carolina-Asheville",22,12,0.647,1.1,-3.25,2552,2313,1.1033290099438,70.5,0.541
"209","North Carolina A&T",10,22,0.313,-16.78,-8.49,2169,2433,0.891491985203453,68.7,0.503
"210","North Carolina Central",13,19,0.406,-13,-10.03,2220,2235,0.993288590604027,67.7,0.52
"211","North Carolina-Greensboro",15,19,0.441,-6.01,-3.23,2469,2494,0.989975942261427,68.7,0.543
"212","North Carolina State",16,17,0.485,9.83,9.04,2482,2456,1.01058631921824,68.3,0.524
"213","North Carolina-Wilmington",25,8,0.758,6.25,0.35,2620,2379,1.10130306851618,71.4,0.546
"214","North Carolina",33,7,0.825,23.44,10.69,3311,2801,1.18207782934666,70.3,0.561
"215","North Dakota State",20,13,0.606,-0.93,-2.99,2271,2129,1.06669798027243,65.8,0.533
"216","North Dakota",17,16,0.515,-3.68,-4.91,2474,2366,1.04564666103128,72.4,0.541
"217","North Florida",22,12,0.647,-1.41,-3.92,2865,2704,1.05954142011834,72.4,0.607
"218","North Texas",12,20,0.375,-9.83,-3.23,2386,2505,0.95249500998004,71.9,0.534
"219","Northeastern",18,15,0.545,1.6,1.35,2376,2339,1.01581872595126,66,0.555
"220","Northern Arizona",5,25,0.167,-18.29,-2.83,2054,2438,0.842493847415915,70.9,0.503
"221","Northern Colorado",10,21,0.323,-12.22,-4.01,2292,2482,0.92344883158743,69.9,0.553
"222","Northern Illinois",21,13,0.618,-0.46,-1.2,2463,2285,1.07789934354486,69.3,0.525
"223","Northern Iowa",23,13,0.639,8.78,4.44,2475,2303,1.07468519322623,64,0.572
"224","Northern Kentucky",9,21,0.3,-6.87,-0.69,2116,2233,0.947604120017913,69.4,0.535
"225","Northwestern State",8,20,0.286,-15.74,-5.66,2224,2413,0.92167426440116,75.2,0.561
"226","Northwestern",20,12,0.625,10.16,4.12,2304,2111,1.09142586451919,64.3,0.546
"227","Notre Dame",24,12,0.667,14.1,9.57,2704,2541,1.06414797323888,65,0.573
"228","Oakland",23,12,0.657,6.3,-1.61,3023,2746,1.10087399854334,74.9,0.577
"229","Ohio State",21,14,0.6,9.39,7.08,2462,2381,1.03401931961361,67.7,0.527
"230","Ohio",23,12,0.657,1.9,-1.18,2746,2617,1.04929308368361,70.3,0.583
"231","Oklahoma State",12,20,0.375,8.18,8.81,2128,2148,0.990689013035382,65,0.527
"232","Oklahoma",29,8,0.784,19.76,11.14,2948,2629,1.12133891213389,71.1,0.573
"233","Old Dominion",25,13,0.658,4.66,-2.31,2604,2339,1.11329628046174,62.9,0.51
"234","Oral Roberts",14,17,0.452,-2.69,0.59,2356,2384,0.988255033557047,71.2,0.551
"235","Oregon State",19,13,0.594,10.39,9.26,2301,2244,1.02540106951872,68.4,0.53
"236","Oregon",31,7,0.816,18.05,8.64,2990,2614,1.14384085692425,69.6,0.562
"237","Pacific",8,20,0.286,-3.57,2.35,1948,2009,0.969636635141862,67.7,0.532
"238","Penn State",16,16,0.5,3.17,6.95,2107,2228,0.945691202872531,66.2,0.503
"239","Pennsylvania",11,17,0.393,-6.18,-2.15,1911,2013,0.949329359165425,68.3,0.517
"240","Pepperdine",18,14,0.563,2.33,1.68,2349,2287,1.02710975076519,68.2,0.529
"241","Pittsburgh",21,12,0.636,15.47,8.75,2476,2220,1.11531531531532,66.4,0.551
"242","Portland State",13,18,0.419,-8.15,-5.94,2408,2409,0.999584889995849,73.3,0.545
"243","Portland",12,20,0.375,-2.21,0.56,2483,2552,0.972962382445141,72.7,0.537
"244","Prairie View",7,24,0.226,-17.43,-6.82,1873,2202,0.850590372388737,68.9,0.462
"245","Presbyterian",11,20,0.355,-13.38,-4.98,2093,2259,0.926516157591855,69.6,0.514
"246","Princeton",22,7,0.759,7.17,-1.72,2294,1989,1.15334338863751,69.4,0.573
"247","Providence",24,11,0.686,11.94,8.46,2577,2455,1.04969450101833,69.9,0.523
"248","Purdue",26,9,0.743,20.17,7.46,2726,2281,1.19508987286278,67.8,0.571
"249","Quinnipiac",9,21,0.3,-10.38,-4.98,1969,2131,0.923979352416706,69.8,0.458
"250","Radford",16,15,0.516,-5.17,-3.45,2266,2248,1.00800711743772,67.5,0.529
"251","Rhode Island",17,15,0.531,7.92,3.29,2220,2072,1.07142857142857,65.1,0.535
"252","Rice",12,20,0.375,-8.8,-2.7,2427,2576,0.942158385093168,71.4,0.56
"253","Richmond",16,16,0.5,7.28,4.56,2450,2363,1.03681760473974,68.8,0.568
"254","Rider",13,20,0.394,-5,-3.6,2177,2223,0.979307242465137,65.6,0.517
"255","Robert Morris",10,22,0.313,-13.53,-7.75,2082,2267,0.918394353771504,69.3,0.5
"256","Rutgers",7,25,0.219,-7.06,6.43,2166,2571,0.842473745624271,71.2,0.496
"257","Sacramento State",14,17,0.452,-8.63,-5.32,2210,2237,0.987930263746088,69.2,0.531
"258","Sacred Heart",12,18,0.4,-13.01,-9.05,2217,2336,0.949058219178082,72,0.522
"259","Saint Francis (PA)",13,17,0.433,-12.57,-9.06,2110,2181,0.967446125630445,67.6,0.524
"260","Saint Joseph's",28,8,0.778,12.1,4.93,2780,2522,1.10229976209358,70.2,0.548
"261","Saint Louis",11,21,0.344,-2.73,3.49,2106,2305,0.913665943600868,69.4,0.517
"262","Saint Mary's (CA)",29,6,0.829,13.6,1.24,2576,2132,1.20825515947467,62.3,0.601
"263","Saint Peter's",14,16,0.467,-5,-4.3,1966,1987,0.989431303472572,66.5,0.508
"264","Sam Houston State",18,16,0.529,-6.06,-6.5,2551,2427,1.05109188298311,69.8,0.537
"265","Samford",14,19,0.424,-5.94,-4.49,2440,2442,0.999180999180999,69.6,0.546
"266","San Diego State",28,10,0.737,11.89,4.33,2605,2303,1.13113330438558,66.2,0.516
"267","San Diego",9,21,0.3,-7.78,1.42,1822,2074,0.878495660559306,66.5,0.485
"268","San Francisco",15,15,0.5,-2.92,-0.68,2329,2362,0.986028789161727,70.8,0.535
"269","San Jose State",9,22,0.29,-5.79,1.35,2186,2290,0.954585152838428,71.4,0.517
"270","Santa Clara",11,20,0.355,-4.67,1.86,2083,2272,0.91681338028169,66.4,0.515
"271","Savannah State",16,16,0.5,-15.39,-8.59,1992,2167,0.919243193354868,68.3,0.495
"272","Seattle",15,17,0.469,-9.62,-5.02,2074,2140,0.969158878504673,67.3,0.513
"273","Seton Hall",25,9,0.735,14.66,8.28,2522,2305,1.0941431670282,70.7,0.529
"274","Siena",21,13,0.618,1.73,-3.19,2659,2492,1.06701444622793,71,0.559
"275","South Alabama",14,19,0.424,-8.18,-2.02,2284,2426,0.941467436108821,70.3,0.503
"276","South Carolina State",19,15,0.559,-9.99,-8.24,2485,2485,1,68.7,0.541
"277","South Carolina Upstate",10,22,0.313,-13.78,-4.39,2315,2495,0.927855711422846,69,0.528
"278","South Carolina",25,9,0.735,12.01,5.83,2583,2357,1.09588459906661,71.4,0.525
"279","South Dakota State",26,8,0.765,5.44,-1.22,2591,2316,1.11873920552677,68.8,0.558
"280","South Dakota",14,18,0.438,-5.58,-0.88,2443,2537,0.962948364209697,71.7,0.546
"281","South Florida",8,25,0.242,-2.85,5.24,2085,2352,0.886479591836735,67,0.487
"282","Southeast Missouri State",5,24,0.172,-16.05,-3.43,1944,2252,0.863232682060391,71.5,0.486
"283","Southeastern Louisiana",12,21,0.364,-13.61,-7.55,2344,2489,0.941743672157493,70.6,0.542
"284","Southern California",21,13,0.618,13.52,7.64,2737,2537,1.07883326763894,72.5,0.549
"285","SIU Edwardsville",6,22,0.214,-10.78,-2.6,1839,2068,0.88926499032882,68,0.492
"286","Southern Illinois",22,10,0.688,2.79,-1.3,2360,2229,1.05877074921489,69.9,0.544
