"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"194","Niagara",19,10,0.655,-0.16,-3.61,2219,2119,1.04719207173195,NA,0.52
"195","Nicholls State",10,21,0.323,-9.17,-1.13,2007,2164,0.927449168207024,NA,0.516
"196","Norfolk State",16,15,0.516,-13.65,-11.97,2158,2189,0.985838282320694,NA,0.51
"197","North Carolina-Asheville",23,10,0.697,-2.55,-4.41,2479,2318,1.06945642795513,NA,0.57
"198","North Carolina A&T",15,16,0.484,-14.56,-6.48,2165,2230,0.97085201793722,NA,0.539
"199","North Carolina-Greensboro",19,12,0.613,1.97,-1.41,2194,2061,1.06453178068899,NA,0.555
"200","North Carolina State",15,16,0.484,5.41,9.06,2086,2160,0.965740740740741,NA,0.557
"201","North Carolina-Wilmington",20,13,0.606,-1.89,-2.42,2397,2356,1.01740237691002,NA,0.571
"202","North Carolina",36,3,0.923,24.17,8.12,3454,2828,1.22135785007072,NA,0.571
"203","North Texas",20,11,0.645,1.53,-2.72,2385,2184,1.09203296703297,NA,0.556
"204","Northeastern",14,17,0.452,-1.36,-1.1,1965,1973,0.995945261023822,NA,0.511
"205","Northern Arizona",21,11,0.656,-0.71,-3.81,2333,2194,1.06335460346399,NA,0.584
"206","Northern Colorado",13,16,0.448,-7.05,-4.71,2004,2037,0.98379970544919,NA,0.532
"207","Northern Illinois",6,22,0.214,-9.3,0.38,1840,2111,0.871624822359072,NA,0.502
"208","Northern Iowa",18,14,0.563,4.28,3.61,1996,1931,1.03366131538063,NA,0.549
"209","Northwestern State",15,18,0.455,-11.11,-2.7,2437,2624,0.928734756097561,NA,0.524
"210","Northwestern",8,22,0.267,-1.3,6.15,1854,2038,0.909715407262022,NA,0.54
"211","Notre Dame",25,8,0.758,16.15,7.03,2608,2297,1.13539399216369,NA,0.557
"212","Oakland",17,14,0.548,-0.17,-0.81,2369,2283,1.03766973280771,NA,0.532
"213","Ohio State",24,13,0.649,13.72,7.97,2551,2300,1.10913043478261,NA,0.548
"214","Ohio",20,13,0.606,3.94,1.3,2234,2147,1.04052165812762,NA,0.552
"215","Oklahoma State",17,16,0.515,9.39,7.67,2257,2193,1.02918376652987,NA,0.536
"216","Oklahoma",23,12,0.657,11.97,7.85,2378,2234,1.06445837063563,NA,0.534
"217","Old Dominion",18,16,0.529,2.45,0.28,2263,2189,1.03380539058931,NA,0.508
"218","Oral Roberts",24,9,0.727,5.71,-0.26,2282,2047,1.11480214948705,NA,0.536
"219","Oregon State",6,25,0.194,-6.2,7.34,1858,2196,0.84608378870674,NA,0.449
"220","Oregon",18,14,0.563,11.68,7.65,2450,2321,1.05557949159845,NA,0.583
"221","Pacific",21,10,0.677,0.09,-4.22,2237,2058,1.08697764820214,NA,0.592
"222","Penn State",15,16,0.484,4.57,6.12,2019,2067,0.97677793904209,NA,0.506
"223","Pennsylvania",13,18,0.419,-10.4,-3.75,2096,2308,0.908145580589255,NA,0.513
"224","Pepperdine",11,21,0.344,-8,-0.06,2365,2551,0.927087416699334,NA,0.51
"225","Pittsburgh",27,10,0.73,15.62,7.84,2731,2410,1.13319502074689,NA,0.536
"226","Portland State",23,10,0.697,1.72,-3.01,2438,2245,1.08596881959911,NA,0.57
"227","Portland",9,22,0.29,-8.62,-1.24,1957,2135,0.916627634660422,NA,0.517
"228","Prairie View",8,22,0.267,-21.36,-9.7,1977,2286,0.864829396325459,NA,0.503
"229","Princeton",6,23,0.207,-11.42,-4.05,1673,1862,0.898496240601504,NA,0.524
"230","Providence",15,16,0.484,8.38,7.86,2253,2237,1.00715243629861,NA,0.542
"231","Purdue",25,9,0.735,13.1,5.9,2367,2122,1.11545711592837,NA,0.53
"232","Quinnipiac",15,15,0.5,-8.01,-7.08,2226,2254,0.987577639751553,NA,0.543
"233","Radford",10,20,0.333,-14.72,-3.15,2128,2378,0.894869638351556,NA,0.527
"234","Rhode Island",21,12,0.636,8.42,2.29,2658,2456,1.08224755700326,NA,0.562
"235","Rice",3,27,0.1,-10.29,2.78,1678,2070,0.810628019323671,NA,0.454
"236","Richmond",16,15,0.516,0.22,2.55,1974,2046,0.964809384164223,NA,0.535
"237","Rider",23,11,0.676,1.86,-3.72,2610,2400,1.0875,NA,0.567
"238","Robert Morris",26,8,0.765,-0.07,-6.57,2550,2329,1.09489051094891,NA,0.558
"239","Rutgers",11,20,0.355,-1.57,7.07,1928,2123,0.90814884597268,NA,0.481
"240","Sacramento State",4,24,0.143,-17.5,-1.9,1805,2156,0.837198515769944,NA,0.474
"241","Sacred Heart",18,14,0.563,-5.9,-6.3,2300,2287,1.0056843025798,NA,0.534
"242","Saint Francis (PA)",6,23,0.207,-13.52,-5.27,1848,2066,0.894482090997096,NA,0.513
"243","Saint Joseph's",21,13,0.618,9.63,3.98,2484,2292,1.08376963350785,NA,0.58
"244","Saint Louis",16,15,0.516,0.31,3.05,1862,1909,0.975379779989523,NA,0.535
"245","Saint Mary's (CA)",25,7,0.781,11.39,0.36,2421,2037,1.18851251840943,NA,0.554
"246","Saint Peter's",6,24,0.2,-10.01,-4.11,2002,2179,0.918770078017439,NA,0.497
