"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"54","Clemson",13,17,0.433,3.56,5.16,2257,2305,0.979175704989154,NA,0.513
"55","Cleveland State",12,16,0.429,-2.3,-1.47,1882,1905,0.987926509186352,NA,0.523
"56","Coastal Carolina",8,20,0.286,-16.42,-6.92,1947,2195,0.887015945330296,NA,0.505
"57","Colgate",17,11,0.607,-5.84,-7.15,2037,1935,1.05271317829457,NA,0.538
"58","College of Charleston",21,9,0.7,4.9,-3.13,2082,1824,1.14144736842105,NA,0.526
"59","Colorado State",12,18,0.4,3.09,4.28,2064,2047,1.00830483634587,NA,0.555
"60","Colorado",15,14,0.517,6.16,4.99,2312,2258,1.02391496899911,NA,0.535
"61","Columbia",11,17,0.393,-6.14,-3.72,1543,1596,0.966791979949875,NA,0.53
"62","Connecticut",27,7,0.794,16.02,7.43,2646,2354,1.12404418011895,NA,0.555
"63","Coppin State",6,25,0.194,-18.76,-7.83,1803,2130,0.846478873239437,NA,0.46
"64","Cornell",5,22,0.185,-13,-2.58,1558,1797,0.867000556483027,NA,0.48
"65","Creighton",23,9,0.719,8.38,1.38,2421,2197,1.10195721438325,NA,0.563
"66","Dartmouth",9,18,0.333,-14.02,-5.71,1698,1887,0.899841017488076,NA,0.55
"67","Davidson",21,10,0.677,0.6,0.71,2192,2046,1.0713587487781,NA,0.534
"68","Dayton",21,11,0.656,12.73,3.38,2339,2040,1.14656862745098,NA,0.543
"69","Delaware State",16,13,0.552,-9.37,-10.54,1880,1846,1.01841820151679,NA,0.518
"70","Delaware",14,16,0.467,-1.57,-1.4,2002,2007,0.997508719481814,NA,0.51
"71","Denver",8,20,0.286,-8.16,-1.6,1820,1958,0.929519918283963,NA,0.516
"72","DePaul",9,19,0.321,0.6,6.21,1981,2138,0.926566884939195,NA,0.494
"73","Detroit Mercy",18,13,0.581,2.39,1.04,2037,1995,1.02105263157895,NA,0.501
"74","Drake",14,15,0.483,-2.16,-0.54,2007,2054,0.977117818889971,NA,0.562
"75","Drexel",14,14,0.5,-2.84,-2.41,2040,2052,0.994152046783626,NA,0.503
"76","Duke",31,4,0.886,28.91,9.16,3112,2421,1.28541924824453,NA,0.59
"77","Duquesne",9,19,0.321,-4.72,3.43,1792,2020,0.887128712871287,NA,0.515
"78","East Carolina",12,18,0.4,-0.82,6.63,1932,2068,0.934235976789168,NA,0.493
"79","East Tennessee State",18,10,0.643,3.23,-1.57,2281,2039,1.11868563021089,NA,0.536
"80","Eastern Illinois",15,16,0.484,-8.06,-1.71,2305,2397,0.961618690029203,NA,0.523
"81","Eastern Kentucky",7,20,0.259,-14.13,-2.34,1971,2158,0.913345690454124,NA,0.496
"82","Eastern Michigan",6,24,0.2,-14.73,-0.7,1994,2370,0.841350210970464,NA,0.515
"83","Eastern Washington",17,13,0.567,-2.11,-1.32,2094,2068,1.01257253384913,NA,0.571
"84","Elon",13,16,0.448,-13.43,-7.07,2016,2117,0.952290977798772,NA,0.485
"85","Evansville",7,21,0.25,-8.36,0.68,1893,2146,0.88210624417521,NA,0.544
"86","Fairfield",12,17,0.414,-5.63,-4.28,2078,2117,0.981577704298536,NA,0.531
"87","Fairleigh Dickinson",4,25,0.138,-19.56,-10.28,2073,2342,0.885140905209223,NA,0.528
"88","Florida A&M",9,19,0.321,-14.55,-7.48,1863,2061,0.903930131004367,NA,0.494
"89","Florida Atlantic",19,12,0.613,-3.95,-5.33,2303,2235,1.03042505592841,NA,0.5
"90","Florida International",10,20,0.333,-5.43,-0.5,1908,2027,0.941292550567341,NA,0.492
"91","Florida State",12,17,0.414,4.28,9.13,2082,2145,0.970629370629371,NA,0.508
"92","Florida",22,9,0.71,22.27,8.37,2495,2064,1.20881782945736,NA,0.561
"93","Fordham",8,20,0.286,-4.35,3.47,1980,2199,0.900409276944065,NA,0.502
"94","Fresno State",19,15,0.559,6.78,5.2,2481,2390,1.03807531380753,NA,0.529
"95","Furman",17,14,0.548,-1.62,-1.24,2143,2046,1.04740957966764,NA,0.518
"96","George Mason",19,10,0.655,0.81,-2.3,2024,1934,1.04653567735264,NA,0.521
"97","George Washington",12,16,0.429,-2.22,3.5,1946,2106,0.924026590693257,NA,0.513
"98","Georgetown",19,11,0.633,13.18,4.22,2433,2112,1.15198863636364,NA,0.539
"99","Georgia Southern",16,12,0.571,0.74,-0.8,2230,2088,1.06800766283525,NA,0.526
"100","Georgia State",20,11,0.645,-0.8,-4.43,2388,2268,1.05291005291005,NA,0.557
"101","Georgia Tech",15,16,0.484,8.47,8.66,2370,2376,0.997474747474748,NA,0.529
"102","Georgia",22,10,0.688,14.68,9.24,2444,2271,1.07617789520035,NA,0.537
"103","Gonzaga",29,4,0.879,13.9,0.74,2677,2197,1.21847974510696,NA,0.573
"104","Grambling",9,19,0.321,-19.77,-9.92,2188,2427,0.901524515863206,NA,0.514
"105","Green Bay",9,21,0.3,-4.42,-0.73,1970,2044,0.963796477495108,NA,0.576
"106","Hampton",26,7,0.788,-0.4,-8.9,2623,2344,1.11902730375427,NA,0.565
"107","Hartford",14,18,0.438,-12.82,-8.2,1949,2097,0.929422985216977,NA,0.477
"108","Harvard",14,12,0.538,-6.63,-6.1,1666,1680,0.991666666666667,NA,0.492
"109","Hawaii",27,6,0.818,9.81,1.15,2367,2081,1.13743392599712,NA,0.548
"110","High Point",11,19,0.367,-14.09,-6.28,2077,2218,0.936429215509468,NA,0.501
"111","Hofstra",12,20,0.375,-5.89,-1.39,2106,2250,0.936,NA,0.477
"112","Holy Cross",18,15,0.545,-1.62,-5.1,2083,1968,1.05843495934959,NA,0.499
"113","Houston",18,15,0.545,4.42,5.45,2371,2401,0.987505206164098,NA,0.553
"114","Howard",18,13,0.581,-7.43,-9.23,2323,2267,1.02470224966917,NA,0.517
"115","Idaho State",10,17,0.37,-9.98,-4.06,1892,2002,0.945054945054945,NA,0.511
"116","Idaho",9,19,0.321,-9.91,-1.24,1544,1764,0.875283446712018,NA,0.463
"117","Illinois-Chicago",20,14,0.588,1.45,1.42,2503,2400,1.04291666666667,NA,0.536
"118","Illinois State",17,14,0.548,0.73,1.51,2081,2105,0.988598574821853,NA,0.534
"119","Illinois",26,9,0.743,19.2,9.94,2708,2369,1.14309835373575,NA,0.578
"120","Indiana State",6,22,0.214,-4.46,1.72,1730,1903,0.909090909090909,NA,0.502
"121","Indiana",25,12,0.676,19.19,12.08,2607,2316,1.12564766839378,NA,0.558
"122","Iona",13,17,0.433,-5.59,-4.25,2132,2172,0.98158379373849,NA,0.524
"123","Iowa State",12,19,0.387,4.02,4.89,2161,2162,0.999537465309898,NA,0.547
"124","Iowa",19,16,0.543,12.39,7.9,2541,2384,1.06585570469799,NA,0.549
"125","IUPUI",15,15,0.5,-2.08,-0.31,2256,2230,1.01165919282511,NA,0.536
"126","Jackson State",9,19,0.321,-16.2,-10.81,2047,2199,0.93087767166894,NA,0.507
"127","Jacksonville State",13,16,0.448,-9.36,-6.43,2037,2073,0.982633863965268,NA,0.526
"128","Jacksonville",18,12,0.6,-3.26,-5.26,2130,1981,1.07521453811206,NA,0.519
"129","James Madison",14,15,0.483,-3.17,-3.35,2031,2008,1.01145418326693,NA,0.512
"130","Kansas State",13,16,0.448,3.81,6.77,1985,2050,0.968292682926829,NA,0.52
"131","Kansas",33,4,0.892,24.38,9.35,3365,2765,1.21699819168174,NA,0.58
"132","Kent State",30,6,0.833,13.67,2.1,2732,2305,1.18524945770065,NA,0.557
"133","Kentucky",22,10,0.688,19.15,11.99,2460,2183,1.12688960146587,NA,0.529
"134","La Salle",15,17,0.469,0.76,2.64,2128,2188,0.972577696526508,NA,0.502
"135","Lafayette",15,14,0.517,-6.43,-6.15,2106,2071,1.01690004828585,NA,0.576
"136","Lamar",15,14,0.517,-9.36,-7.9,2032,2071,0.981168517624336,NA,0.521
"137","Lehigh",5,23,0.179,-14.16,-6.5,1853,2025,0.915061728395062,NA,0.517
"138","Liberty",5,25,0.167,-22.02,-7.26,1907,2307,0.826614651061985,NA,0.476
"139","Long Beach State",13,17,0.433,-2.66,0.91,2135,2165,0.986143187066975,NA,0.538
"140","Long Island University",5,22,0.185,-23.18,-7.69,2055,2473,0.830974524868581,NA,0.51
"141","Louisiana-Lafayette",20,11,0.645,2.15,0.15,2146,2056,1.04377431906615,NA,0.504
"142","Louisiana-Monroe",20,12,0.625,-5.47,-4.43,2274,2268,1.0026455026455,NA,0.511
"143","Louisiana State",19,15,0.559,10.24,5.82,2324,2176,1.06801470588235,NA,0.539
"144","Louisiana Tech",22,10,0.688,7.59,2.52,2340,2154,1.08635097493036,NA,0.534
"145","Louisville",19,13,0.594,11.7,7.35,2431,2292,1.06064572425829,NA,0.513
"146","Loyola (IL)",17,13,0.567,0.46,-0.54,2170,2111,1.0279488394126,NA,0.501
"147","Loyola Marymount",9,20,0.31,-7.46,-0.1,2002,2182,0.917506874427131,NA,0.511
"148","Loyola (MD)",5,23,0.179,-17.18,-6.18,1649,1957,0.842616249361267,NA,0.464
"149","Maine",12,18,0.4,-12.93,-9.55,1908,1998,0.954954954954955,NA,0.53
"150","Manhattan",20,9,0.69,2.65,-5.39,2176,1943,1.11991765311374,NA,0.54
"151","Marist",19,9,0.679,1.63,-5.2,2079,1888,1.10116525423729,NA,0.544
"152","Marquette",26,7,0.788,17.16,4.77,2413,2004,1.20409181636727,NA,0.553
"153","Marshall",15,15,0.5,-1.42,1.22,2328,2322,1.00258397932817,NA,0.569
"154","Maryland-Baltimore County",20,9,0.69,-8.07,-11.62,2140,2037,1.05056455571919,NA,0.514
"155","Maryland-Eastern Shore",11,18,0.379,-15.59,-9.08,1910,2099,0.909957122439257,NA,0.481
"156","Maryland",32,4,0.889,23.5,9.38,3060,2552,1.19905956112853,NA,0.569
"157","Massachusetts",13,16,0.448,2.9,4.45,1865,1910,0.976439790575916,NA,0.506
"158","McNeese State",21,9,0.7,-0.59,-5.8,2102,1909,1.10110005238345,NA,0.523
"159","Memphis",27,9,0.75,15.29,4.72,2879,2477,1.16229309648769,NA,0.531
"160","Mercer",6,23,0.207,-14.51,-2.76,1912,2232,0.85663082437276,NA,0.498
"161","Miami (FL)",24,8,0.75,12.99,5.52,2395,2156,1.110853432282,NA,0.538
"162","Miami (OH)",13,18,0.419,1.2,3.68,1981,2058,0.962585034013605,NA,0.51
"163","Michigan State",19,12,0.613,14.9,9.6,2150,1978,1.08695652173913,NA,0.558
"164","Michigan",11,18,0.379,3.53,8.17,1951,2052,0.950779727095517,NA,0.531
"165","Middle Tennessee",14,15,0.483,-3.5,-0.79,1941,1948,0.996406570841889,NA,0.536
"166","Milwaukee",16,13,0.552,4.28,0.78,2193,2036,1.07711198428291,NA,0.539
"167","Minnesota",18,13,0.581,12.82,7.05,2330,2151,1.08321710832171,NA,0.556
"168","Mississippi State",27,8,0.771,14.42,7.33,2582,2334,1.10625535561268,NA,0.554
"169","Mississippi Valley State",12,17,0.414,-15.16,-12.75,2206,2279,0.967968407196139,NA,0.513
"170","Mississippi",20,11,0.645,13.61,6.85,2232,1993,1.11991971901656,NA,0.574
"171","Missouri-Kansas City",18,11,0.621,-0.84,-1.8,1852,1796,1.03118040089087,NA,0.507
"172","Missouri State",17,15,0.531,2.64,0.02,2267,2183,1.03847915712323,NA,0.548
"173","Missouri",24,12,0.667,14.22,6.81,2877,2610,1.10229885057471,NA,0.555
"174","Monmouth",18,12,0.6,-7.02,-7.32,2052,2043,1.00440528634361,NA,0.545
"175","Montana State",20,10,0.667,0.91,-1.94,2083,1979,1.05255179383527,NA,0.573
"176","Montana",16,15,0.516,-4.2,-1.71,2218,2263,0.980114891736633,NA,0.551
"177","Morehead State",18,11,0.621,-3.17,-3.13,2236,2182,1.02474793767186,NA,0.576
"178","Morgan State",3,25,0.107,-19.34,-7.69,1830,2156,0.848794063079777,NA,0.497
"179","Morris Brown",5,24,0.172,-26.38,-1.84,1596,2188,0.729433272394881,NA,0.444
"180","Mount St. Mary's",3,24,0.111,-23.99,-8.88,1640,2048,0.80078125,NA,0.45
"181","Murray State",19,13,0.594,0.65,-1.94,2514,2349,1.07024265644955,NA,0.53
"182","Navy",10,20,0.333,-8.92,-5.51,2082,2163,0.9625520110957,NA,0.511
"183","Nebraska",13,15,0.464,4.41,6.08,1954,1980,0.986868686868687,NA,0.506
"184","Nevada-Las Vegas",21,11,0.656,7.69,4.88,2505,2415,1.03726708074534,NA,0.55
"185","Nevada",17,13,0.567,2.77,1.87,2210,2153,1.02647468648398,NA,0.513
"186","New Hampshire",11,17,0.393,-14.62,-7.33,1935,2087,0.927168183996167,NA,0.514
"187","New Mexico State",20,12,0.625,3.67,-0.19,2492,2343,1.06359368331199,NA,0.548
"188","New Mexico",16,14,0.533,6.3,3.86,2206,2133,1.03422409751524,NA,0.536
"189","New Orleans",15,14,0.517,-3.96,-1.33,1920,1962,0.978593272171254,NA,0.521
"190","Niagara",18,14,0.563,-3.59,-4.68,2369,2334,1.01499571550985,NA,0.533
"191","Nicholls State",2,25,0.074,-24.4,-4.4,1602,2113,0.758163748225272,NA,0.439
"192","Norfolk State",10,19,0.345,-14.14,-7,1997,2204,0.906079854809437,NA,0.493
"193","North Carolina-Asheville",13,15,0.464,-10.76,-6.68,1955,2059,0.949490043710539,NA,0.529
"194","North Carolina A&T",11,17,0.393,-12.95,-7.17,1881,2031,0.926144756277696,NA,0.484
"195","North Carolina-Greensboro",20,11,0.645,1.39,-2.35,2238,2122,1.05466540999058,NA,0.549
"196","North Carolina State",23,11,0.676,15.85,8.17,2565,2304,1.11328125,NA,0.567
"197","North Carolina-Wilmington",23,10,0.697,6.15,-0.09,2240,2034,1.10127826941986,NA,0.53
"198","North Carolina",8,20,0.286,3.88,10.52,2022,2208,0.915760869565217,NA,0.536
"199","North Texas",15,14,0.517,-0.86,1.14,2274,2269,1.00220361392684,NA,0.543
"200","Northeastern",7,21,0.25,-12.42,-8.34,1989,2103,0.945791726105564,NA,0.499
"201","Northern Arizona",14,14,0.5,-5.52,-3.04,1893,1895,0.998944591029024,NA,0.531
"202","Northern Illinois",12,16,0.429,-3.24,-0.86,2172,2231,0.97355445988346,NA,0.543
"203","Northern Iowa",14,15,0.483,-1.24,0.9,2056,2118,0.970727101038716,NA,0.553
"204","Northwestern State",13,18,0.419,-9.42,-5.56,2266,2361,0.959762812367641,NA,0.515
"205","Northwestern",16,13,0.552,5.57,5.09,1729,1715,1.00816326530612,NA,0.514
"206","Notre Dame",22,11,0.667,15.7,6.17,2601,2256,1.15292553191489,NA,0.55
"207","Oakland",17,13,0.567,0.53,-0.57,2266,2220,1.02072072072072,NA,0.538
"208","Ohio State",24,8,0.75,16.14,7.26,2362,2078,1.13666987487969,NA,0.568
"209","Ohio",17,11,0.607,3.02,-0.19,2104,2014,1.04468718967229,NA,0.569
"210","Oklahoma State",23,9,0.719,14.39,6.8,2293,2050,1.11853658536585,NA,0.521
"211","Oklahoma",31,5,0.861,21.04,7.7,2807,2327,1.20627417275462,NA,0.535
"212","Old Dominion",13,16,0.448,-1.59,-2.18,1947,1930,1.00880829015544,NA,0.501
"213","Oral Roberts",17,14,0.548,3.07,-3.27,2359,2173,1.08559595029913,NA,0.552
"214","Oregon State",12,17,0.414,4.04,7.92,1866,1928,0.967842323651452,NA,0.553
"215","Oregon",26,9,0.743,19.67,6.93,2994,2538,1.17966903073286,NA,0.601
"216","Pacific",20,10,0.667,2.91,-1.3,2102,1948,1.07905544147844,NA,0.568
"217","Penn State",7,21,0.25,-1.89,7.11,1777,2029,0.87580088713652,NA,0.497
"218","Pennsylvania",25,7,0.781,7.96,-1.51,2342,2039,1.14860225600785,NA,0.588
"219","Pepperdine",22,9,0.71,8.59,3.36,2519,2319,1.08624407072014,NA,0.547
"220","Pittsburgh",29,6,0.829,14.69,4.55,2530,2133,1.18612283169245,NA,0.543
"221","Portland State",12,16,0.429,-7.99,-1.03,2040,2212,0.922242314647378,NA,0.585
"222","Portland",6,24,0.2,-7.44,1.03,2154,2408,0.894518272425249,NA,0.51
"223","Prairie View",10,20,0.333,-23.99,-11.06,2192,2529,0.866745749308027,NA,0.511
"224","Princeton",16,12,0.571,0.29,-0.41,1679,1606,1.04545454545455,NA,0.565
"225","Providence",15,16,0.484,6.18,4.54,2213,2162,1.02358926919519,NA,0.503
"226","Purdue",13,18,0.419,8.24,8.57,2205,2215,0.99548532731377,NA,0.548
"227","Quinnipiac",14,16,0.467,-9.61,-9.85,2370,2363,1.00296233601354,NA,0.537
"228","Radford",15,16,0.484,-3.73,-6.13,2204,2093,1.05303392259914,NA,0.52
"229","Rhode Island",8,20,0.286,-5.52,3.66,1731,1988,0.870724346076459,NA,0.472
"230","Rice",10,19,0.345,-3.01,1.3,1907,2032,0.938484251968504,NA,0.51
"231","Richmond",22,14,0.611,5.52,4.21,2260,2213,1.02123813827384,NA,0.507
"232","Rider",17,11,0.607,-1.52,-5.95,1979,1855,1.06684636118598,NA,0.517
"233","Robert Morris",12,18,0.4,-13.51,-8.44,2076,2228,0.931777378815081,NA,0.534
"234","Rutgers",18,13,0.581,4.52,2.91,2097,2047,1.02442598925256,NA,0.478
"235","Sacramento State",9,19,0.321,-12.71,-5.34,2054,2174,0.944802207911684,NA,0.511
"236","Sacred Heart",8,20,0.286,-14.74,-9.84,2108,2245,0.938975501113586,NA,0.501
"237","Saint Francis (PA)",6,21,0.222,-14.69,-7.84,1702,1887,0.901960784313726,NA,0.494
"238","Saint Joseph's",19,12,0.613,7.01,3.33,2361,2247,1.05073431241656,NA,0.554
"239","Saint Louis",15,16,0.484,6.85,6.34,1955,1939,1.00825167612171,NA,0.509
"240","Saint Mary's (CA)",9,20,0.31,-4.56,0.66,1770,1860,0.951612903225806,NA,0.482
"241","Saint Peter's",4,24,0.143,-16.75,-4.14,1824,2177,0.837850252641249,NA,0.485
"242","Sam Houston State",14,14,0.5,-4.96,-6.39,2090,2050,1.01951219512195,NA,0.527
"243","Samford",15,14,0.517,-3.84,-4.08,1755,1748,1.00400457665904,NA,0.596
"244","San Diego State",21,12,0.636,7.69,6.02,2455,2339,1.04959384352287,NA,0.543
"245","San Diego",16,13,0.552,4.45,1.56,2189,2048,1.06884765625,NA,0.536
"246","San Francisco",13,15,0.464,0.11,1.11,1992,1985,1.00352644836272,NA,0.524
"247","San Jose State",10,22,0.313,-5.81,1.53,1986,2194,0.905195989061076,NA,0.496
"248","Santa Clara",13,15,0.464,-4.47,0.38,1883,1989,0.946706887883358,NA,0.512
"249","Seton Hall",12,18,0.4,5.93,6.65,2115,2124,0.995762711864407,NA,0.495
"250","Siena",17,19,0.472,-2.74,-3.71,2517,2482,1.01410153102337,NA,0.524
"251","South Alabama",7,21,0.25,-7.45,-0.25,1806,1974,0.914893617021277,NA,0.521
"252","South Carolina State",15,16,0.484,-11.22,-7.01,2160,2271,0.95112285336856,NA,0.498
"253","South Carolina",22,15,0.595,16.31,9.79,2527,2279,1.10881965774462,NA,0.52
"254","South Florida",19,13,0.594,7.86,4.95,2466,2373,1.03919089759798,NA,0.531
"255","Southeast Missouri State",6,22,0.214,-10.68,-3.08,1991,2176,0.914981617647059,NA,0.559
"256","Southeastern Louisiana",7,20,0.259,-14.57,-7.38,1543,1697,0.909251620506777,NA,0.497
"257","Southern California",22,10,0.688,16.49,8.31,2494,2232,1.1173835125448,NA,0.522
"258","Southern Illinois",28,8,0.778,9.79,1.67,2717,2425,1.12041237113402,NA,0.536
"259","Southern Methodist",15,14,0.517,4.22,3.58,2101,2063,1.01841977702375,NA,0.526
"260","Southern Mississippi",10,17,0.37,-0.85,3.53,1676,1777,0.943162633652223,NA,0.487
"261","Southern Utah",11,16,0.407,-4.69,-1.45,1747,1801,0.970016657412549,NA,0.55
"262","Southern",7,20,0.259,-21.98,-12.56,1995,2249,0.88706091596265,NA,0.493
"263","St. Bonaventure",17,13,0.567,6.09,3.63,2416,2342,1.03159692570453,NA,0.556
"264","St. Francis (NY)",18,11,0.621,-8.35,-10.83,2327,2255,1.03192904656319,NA,0.556
"265","St. John's (NY)",20,12,0.625,7.8,6.3,2250,2202,1.02179836512262,NA,0.481
"266","Stanford",20,10,0.667,17.03,9.03,2420,2180,1.11009174311927,NA,0.548
"267","Stephen F. Austin",13,15,0.464,-10.32,-8.32,1776,1811,0.980673660960795,NA,0.503
"268","Stetson",10,16,0.385,-12.46,-3.79,1893,2058,0.919825072886297,NA,0.506
"269","Stony Brook",6,22,0.214,-18.25,-8.03,1705,1991,0.856353591160221,NA,0.49
"270","Syracuse",23,13,0.639,11.43,5.9,2603,2404,1.08277870216306,NA,0.518
"271","Temple",19,15,0.559,10.58,7.61,2382,2281,1.04427882507672,NA,0.521
"272","Tennessee-Martin",15,14,0.517,-7.58,-2.62,2262,2225,1.01662921348315,NA,0.515
"273","Tennessee State",11,17,0.393,-8.25,-2.73,2172,2270,0.956828193832599,NA,0.547
"274","Tennessee Tech",27,7,0.794,4.5,-3.08,2675,2307,1.15951452102297,NA,0.584
"275","Tennessee",15,16,0.484,11.19,10.93,2223,2195,1.0127562642369,NA,0.538
"276","Texas A&M",9,22,0.29,-3.03,6.91,2015,2292,0.879144851657941,NA,0.49
"277","Texas-Arlington",12,15,0.444,-10.36,-6.51,2059,2101,0.980009519276535,NA,0.527
"278","Texas Christian",16,15,0.516,4.42,4.22,2645,2558,1.0340109460516,NA,0.523
"279","Texas-El Paso",10,22,0.313,-1.92,3.12,2213,2305,0.960086767895879,NA,0.537
"280","Texas-Rio Grande Valley",20,10,0.667,-1.34,-2.24,2389,2197,1.08739189804279,NA,0.566
"281","Texas-San Antonio",19,10,0.655,-3.25,-7.84,2229,2096,1.06345419847328,NA,0.513
"282","Texas Southern",11,17,0.393,-20.35,-11.52,1942,2189,0.887163088168113,NA,0.505
"283","Texas State",12,16,0.429,-8.93,-6.55,2089,2104,0.99287072243346,NA,0.548
"284","Texas Tech",23,9,0.719,14.72,7.22,2532,2292,1.10471204188482,NA,0.536
"285","Texas",22,12,0.647,14.31,9.98,2657,2489,1.06749698674166,NA,0.535
"286","Toledo",16,14,0.533,-0.9,0.93,2008,2052,0.978557504873294,NA,0.53
"287","Towson",11,18,0.379,-13.3,-3.33,1694,1983,0.854261220373172,NA,0.485
"288","Troy",18,10,0.643,-3.12,-6.19,2109,2023,1.0425111220959,NA,0.547
"289","Tulane",14,15,0.483,3.41,6.67,2094,2129,0.983560356975106,NA,0.523
"290","Tulsa",27,7,0.794,12.66,2.3,2726,2363,1.15361828184511,NA,0.578
"291","UCLA",21,12,0.636,13.14,10.77,2476,2398,1.0325271059216,NA,0.558
